Ordinal,Type,Added,AST
0,MULTI,4,11
0,MULTI,1,11
1,CONTROL,9,10
2,VAR,3,18
0,MULTI,8,10
1,CONTROL,1,6
1,CONTROL,4,5
3,VALUE,51,29
0,MULTI,14,30
0,MULTI,8,0
2,VAR,31,232
1,CONTROL,20,19
3,VALUE,6,14
3,VALUE,36,2
1,CONTROL,23,8
3,VALUE,12,9
3,VALUE,1,18
0,MULTI,4,0
0,MULTI,3,3
0,MULTI,2,0
3,VALUE,1,12
3,VALUE,4,40
3,VALUE,2,11
3,VALUE,5,39
0,MULTI,2,5
0,MULTI,49,64
3,VALUE,3,60
0,MULTI,2,1
2,VAR,8,11
0,MULTI,2,0
0,MULTI,2,9
3,VALUE,3,9
3,VALUE,17,1
3,VALUE,2,33
3,VALUE,4,52
3,VALUE,24,17
0,MULTI,10,2
3,VALUE,20,133
3,VALUE,2,45
0,MULTI,17,8
0,MULTI,2,4
0,MULTI,4,6
0,MULTI,32,9
1,CONTROL,8,2
1,CONTROL,2,6
2,VAR,1,16
0,MULTI,6,4
0,MULTI,1,5
2,VAR,3,23
2,VAR,4,63
0,MULTI,30,31
1,CONTROL,9,26
1,CONTROL,14,98
0,MULTI,1,18
0,MULTI,6,0
1,CONTROL,3,12
0,MULTI,7,9
1,CONTROL,10,24
3,VALUE,1,8
0,MULTI,2,2345
3,VALUE,20,54
3,VALUE,6,0
0,MULTI,3,27
2,VAR,1,0
3,VALUE,8,0
0,MULTI,1,18
0,MULTI,6,0
0,MULTI,10,8
3,VALUE,19,38
3,VALUE,11,39
0,MULTI,5,1
0,MULTI,6,10
0,MULTI,6,33
1,CONTROL,28,38
1,CONTROL,25,11
0,MULTI,2,0
1,CONTROL,18,75
2,VAR,1,19
0,MULTI,6,1
0,MULTI,9,15
1,CONTROL,21,4
0,MULTI,190,2
0,MULTI,71,2
2,VAR,2,21
3,VALUE,16,4
3,VALUE,18,62
0,MULTI,7,4
2,VAR,4,9
0,MULTI,2,2
2,VAR,4,21
0,MULTI,16,2
3,VALUE,4,6
2,VAR,1,81
0,MULTI,24,2
0,MULTI,33,32
1,CONTROL,7,5
0,MULTI,1,10
3,VALUE,4,2
2,VAR,1,2
0,MULTI,2,18
2,VAR,4,18
0,MULTI,12,16
2,VAR,4,9
3,VALUE,6,0
1,CONTROL,22,46
2,VAR,4,29
1,CONTROL,64,2
3,VALUE,1,12
0,MULTI,13,24
0,MULTI,4,4
2,VAR,2,12
2,VAR,5,2
1,CONTROL,54,8
0,MULTI,1,20
3,VALUE,14,1
2,VAR,2,9
0,MULTI,1,7
2,VAR,7,2
2,VAR,1,2
3,VALUE,8,22
3,VALUE,1,2
0,MULTI,4,22
1,CONTROL,13,0
3,VALUE,8,2
3,VALUE,1,50
3,VALUE,8,38
3,VALUE,4,0
3,VALUE,22,8
0,MULTI,41,122
3,VALUE,1,7
2,VAR,2,11
0,MULTI,3,0
0,MULTI,2,3
0,MULTI,7,33
0,MULTI,18,86
2,VAR,22,167
0,MULTI,14,16
2,VAR,2,4
3,VALUE,1,4
0,MULTI,46,1
1,CONTROL,11,47
3,VALUE,14,10
0,MULTI,6,6
0,MULTI,5,14
3,VALUE,4,0
0,MULTI,1,2
2,VAR,2,7
3,VALUE,2,9
2,VAR,1,16
3,VALUE,1,14
0,MULTI,10,34
0,MULTI,4,5
1,CONTROL,14,2
1,CONTROL,58,12
0,MULTI,4,2
0,MULTI,9,37
0,MULTI,1,7
1,CONTROL,56,127
0,MULTI,1,7
1,CONTROL,6,25
3,VALUE,4,0
0,MULTI,4,6
2,VAR,1,7
0,MULTI,7,2
3,VALUE,4,2
3,VALUE,1,10
0,MULTI,4,0
0,MULTI,11,56
3,VALUE,3,2
0,MULTI,20,52
1,CONTROL,53,84
0,MULTI,2,9
0,MULTI,74,2
0,MULTI,1,1
0,MULTI,2,9
2,VAR,3,47
3,VALUE,4,0
2,VAR,1,2
2,VAR,3,19
3,VALUE,3,0
0,MULTI,20,1
2,VAR,2,9
1,CONTROL,1,4
1,CONTROL,9,6
0,MULTI,12,20
3,VALUE,4,0
0,MULTI,2,9
0,MULTI,2,3
2,VAR,1,7
0,MULTI,58,7
1,CONTROL,2,8
3,VALUE,48,0
0,MULTI,72,110
2,VAR,2,4
0,MULTI,2,35
1,CONTROL,66,8
0,MULTI,14,19
0,MULTI,34,1
0,MULTI,6,2
0,MULTI,9,80
1,CONTROL,51,22
0,MULTI,2,37
3,VALUE,16,64
3,VALUE,21,8
3,VALUE,8,20
0,MULTI,2,12
3,VALUE,4,0
0,MULTI,1,2
2,VAR,2,5
0,MULTI,9,13
1,CONTROL,17,20
0,MULTI,6,36
1,CONTROL,10,4
3,VALUE,2,0
0,MULTI,70,7
3,VALUE,2,8
1,CONTROL,5,7
1,CONTROL,21,10
0,MULTI,2,51
2,VAR,1,2
3,VALUE,2,4
3,VALUE,4,5
3,VALUE,7,2
2,VAR,48,101
3,VALUE,1,6
3,VALUE,4,30
0,MULTI,1,89
0,MULTI,17,39
2,VAR,1,30
0,MULTI,15,6
2,VAR,1,9
3,VALUE,23,11
2,VAR,1,1
2,VAR,27,61
0,MULTI,6,0
3,VALUE,2,14
3,VALUE,5,5
2,VAR,3,2
0,MULTI,2,2
0,MULTI,47,50
3,VALUE,8,0
0,MULTI,2,11
0,MULTI,4,2
2,VAR,2,2
3,VALUE,1,8
1,CONTROL,26,0
0,MULTI,11,5
0,MULTI,2,0
0,MULTI,3,56
0,MULTI,6,18
3,VALUE,2,3
0,MULTI,1,9
2,VAR,8,12
3,VALUE,10,105
3,VALUE,12,83
0,MULTI,1,1
0,MULTI,26,0
0,MULTI,1,9
0,MULTI,179,5
0,MULTI,4,9
2,VAR,5,7
0,MULTI,491,63
2,VAR,2,16
3,VALUE,5,4
0,MULTI,6,4
1,CONTROL,87,19
0,MULTI,32,7
1,CONTROL,19,8
3,VALUE,2,44
3,VALUE,2,0
3,VALUE,8,12
3,VALUE,9,2
0,MULTI,2,8
1,CONTROL,3,5
0,MULTI,2,2
1,CONTROL,39,2
3,VALUE,1,8
3,VALUE,2,2
3,VALUE,1,19
0,MULTI,12,14
3,VALUE,8,0
3,VALUE,1,38
1,CONTROL,3,73
3,VALUE,3,0
2,VAR,20,25
1,CONTROL,4,5
2,VAR,11,1
0,MULTI,10,13
0,MULTI,26,3
0,MULTI,107,20
0,MULTI,190,3
2,VAR,1,30
3,VALUE,31,10
3,VALUE,2,6
1,CONTROL,6,2
0,MULTI,1,4
0,MULTI,178,27
0,MULTI,8,13
0,MULTI,1,4
3,VALUE,1,25
2,VAR,2,8
0,MULTI,61,2
0,MULTI,34,6
0,MULTI,4,0
3,VALUE,6,6
0,MULTI,15,0
3,VALUE,2,8
0,MULTI,6,12
0,MULTI,8,0
3,VALUE,4,0
3,VALUE,2,2
0,MULTI,4,35
0,MULTI,4,1
0,MULTI,2,0
2,VAR,16,317
3,VALUE,3,21
3,VALUE,3,60
3,VALUE,6,103
1,CONTROL,4,3
0,MULTI,3,6
1,CONTROL,40,60
3,VALUE,2,16
0,MULTI,16,18
3,VALUE,9,7
2,VAR,8,6
0,MULTI,2,42
0,MULTI,3,0
2,VAR,2,24
3,VALUE,1,2
3,VALUE,12,4
0,MULTI,26,100
2,VAR,1,23
3,VALUE,2,11
3,VALUE,2,1
2,VAR,3,31
3,VALUE,1,19
2,VAR,2,191
2,VAR,12,91
1,CONTROL,39,29
0,MULTI,25,37
1,CONTROL,1,2
2,VAR,4,55
1,CONTROL,7,13
3,VALUE,41,42
3,VALUE,9,3
1,CONTROL,1,5
0,MULTI,3,57
2,VAR,8,16
1,CONTROL,50,68
0,MULTI,3,0
1,CONTROL,24,4
3,VALUE,1,1
0,MULTI,1,0
2,VAR,2,4
1,CONTROL,4,2
3,VALUE,4,0
3,VALUE,19,20
3,VALUE,2,0
1,CONTROL,4,167
0,MULTI,1,6
3,VALUE,4,17
0,MULTI,6,5
1,CONTROL,10,70
3,VALUE,121,49
2,VAR,1,0
1,CONTROL,4,2
0,MULTI,7,31
0,MULTI,2,0
3,VALUE,1,2
3,VALUE,2,2
1,CONTROL,1,2
0,MULTI,29,17
1,CONTROL,59,26
2,VAR,2,34
1,CONTROL,14,2
0,MULTI,8,4
3,VALUE,10,22
0,MULTI,4,5
3,VALUE,6,4
1,CONTROL,90,366
2,VAR,2,13
3,VALUE,3,206
3,VALUE,4,4
1,CONTROL,3,3
0,MULTI,2,4
0,MULTI,17,47
0,MULTI,4,5
0,MULTI,20,43
3,VALUE,7,9
1,CONTROL,70,12
0,MULTI,15,0
3,VALUE,1,0
0,MULTI,6,0
2,VAR,2,126
0,MULTI,39,17
1,CONTROL,2,8
0,MULTI,16,48
0,MULTI,20,40
3,VALUE,35,96
3,VALUE,3,1
0,MULTI,11,6
1,CONTROL,214,2
3,VALUE,9,39
3,VALUE,2,3
3,VALUE,1,19
1,CONTROL,2,68
0,MULTI,3,0
0,MULTI,6,3
0,MULTI,118,216
3,VALUE,16,18
3,VALUE,3,0
0,MULTI,2,5
0,MULTI,7,10
3,VALUE,16,116
0,MULTI,2,7
2,VAR,1,14
1,CONTROL,2,2
3,VALUE,1,1150
1,CONTROL,15,20
0,MULTI,16,14
3,VALUE,4,0
3,VALUE,2,0
2,VAR,2,8
2,VAR,2,0
2,VAR,1,26
0,MULTI,6,1
3,VALUE,2,0
3,VALUE,55,4
3,VALUE,2,0
0,MULTI,2,2
0,MULTI,4,1
3,VALUE,4,23
3,VALUE,21,27
0,MULTI,5,3
2,VAR,2,11
3,VALUE,2,23
2,VAR,1,2
0,MULTI,6,114
1,CONTROL,95,5
3,VALUE,27,117
0,MULTI,98,2
0,MULTI,2,5
3,VALUE,34,60
3,VALUE,6,0
0,MULTI,10,108
1,CONTROL,1,55
1,CONTROL,1,8
1,CONTROL,16,32
0,MULTI,16,2
3,VALUE,10,1
0,MULTI,1,13
3,VALUE,7,2
0,MULTI,3,130
0,MULTI,2,2
0,MULTI,1,31
1,CONTROL,4,2
1,CONTROL,26,9
3,VALUE,10,5
0,MULTI,4,30
3,VALUE,6,2
1,CONTROL,8,8
0,MULTI,4,2
1,CONTROL,4,9
3,VALUE,4,2
0,MULTI,4,1
3,VALUE,95,6
0,MULTI,2,4
0,MULTI,1,3
0,MULTI,2,2
0,MULTI,4,0
0,MULTI,17,10
0,MULTI,4,0
3,VALUE,1,0
2,VAR,2,6
3,VALUE,1,5
1,CONTROL,24,3
2,VAR,1,15
0,MULTI,16,62
0,MULTI,48,119
3,VALUE,4,9
3,VALUE,1,3
1,CONTROL,23,10
2,VAR,12,19
3,VALUE,5,62
2,VAR,2,11
3,VALUE,4,9
3,VALUE,2,4
1,CONTROL,24,38
2,VAR,1,7
3,VALUE,2,2
3,VALUE,4,9
3,VALUE,3,1
0,MULTI,33,1
3,VALUE,27,27
2,VAR,1,31
3,VALUE,3,5
3,VALUE,8,9
0,MULTI,3,0
0,MULTI,25,6
0,MULTI,1,2
3,VALUE,5,11
0,MULTI,2,3
0,MULTI,21,16
3,VALUE,7,0
1,CONTROL,6,13
3,VALUE,20,4
3,VALUE,19,5
0,MULTI,1,4
0,MULTI,6,0
0,MULTI,11,13
2,VAR,3,1
0,MULTI,16,26
3,VALUE,3,10
3,VALUE,9,77
0,MULTI,15,30
0,MULTI,23,27
0,MULTI,1,1
0,MULTI,19,184
0,MULTI,14,82
2,VAR,10,105
2,VAR,7,51
0,MULTI,2,2
3,VALUE,1,47
2,VAR,3,27
0,MULTI,7,8
3,VALUE,3,29
0,MULTI,1,10
0,MULTI,179,21
0,MULTI,1,13
3,VALUE,3,0
0,MULTI,3,1
3,VALUE,2,2
2,VAR,4,4
0,MULTI,8,1
2,VAR,16,231
1,CONTROL,6,16
0,MULTI,7,0
0,MULTI,6,0
0,MULTI,2,2
2,VAR,2,17
0,MULTI,20,75
1,CONTROL,3,16
0,MULTI,52,4
1,CONTROL,70,10
0,MULTI,2,4
1,CONTROL,8,12
0,MULTI,1,9
0,MULTI,4,2
3,VALUE,3,2
1,CONTROL,4,4
0,MULTI,2,58
2,VAR,2,4
0,MULTI,38,23
3,VALUE,4,32
0,MULTI,73,12
3,VALUE,9,28
0,MULTI,2,2
2,VAR,2,7
2,VAR,1,19
1,CONTROL,26,0
2,VAR,1,8
3,VALUE,13,5
0,MULTI,11,1
0,MULTI,9,51
0,MULTI,15,7
0,MULTI,44,59
1,CONTROL,65,15
3,VALUE,1,2
1,CONTROL,31,11
0,MULTI,10,0
1,CONTROL,8,56
3,VALUE,1,6
3,VALUE,1,6
3,VALUE,23,11
0,MULTI,4,9
0,MULTI,75,133
0,MULTI,1,3
3,VALUE,2,2
1,CONTROL,2,2
1,CONTROL,2,2
3,VALUE,4,3
1,CONTROL,4,4
0,MULTI,22,6
0,MULTI,12,33
0,MULTI,6,4
0,MULTI,4,2
3,VALUE,2,3
3,VALUE,17,13
2,VAR,2,10
3,VALUE,1,7
0,MULTI,2,105
1,CONTROL,4,2
2,VAR,2,8
0,MULTI,1,5
2,VAR,4,2
3,VALUE,1,24
3,VALUE,5,2
1,CONTROL,174,8
1,CONTROL,10,6
1,CONTROL,16,2
2,VAR,1,46
0,MULTI,1,8
0,MULTI,39,12
3,VALUE,11,4
2,VAR,97,118
2,VAR,1,12
1,CONTROL,127,3
0,MULTI,12,6
0,MULTI,6,19
1,CONTROL,24,3
0,MULTI,1,24
0,MULTI,174,17
1,CONTROL,34,13
1,CONTROL,2,19
3,VALUE,3,18
0,MULTI,1,6
1,CONTROL,2,6
3,VALUE,1,5
3,VALUE,2,11
3,VALUE,1,22
2,VAR,2,24
0,MULTI,12,6
2,VAR,4,85
0,MULTI,1,6
3,VALUE,2,10
0,MULTI,1,37
0,MULTI,22,16
0,MULTI,4,0
3,VALUE,1,9
2,VAR,4,3
0,MULTI,1,1
1,CONTROL,17,22
0,MULTI,50,26
3,VALUE,48,164
1,CONTROL,30,2
0,MULTI,9,1
3,VALUE,6,13
0,MULTI,22,8
3,VALUE,19,24
3,VALUE,1,0
0,MULTI,7,2
2,VAR,1,40
3,VALUE,9,36
0,MULTI,2,4
2,VAR,9,116
3,VALUE,13,7
1,CONTROL,2,3
1,CONTROL,4,8
0,MULTI,2,1
0,MULTI,2,2
0,MULTI,196,2
2,VAR,1,2
2,VAR,1,6
1,CONTROL,1,6
3,VALUE,6,4
3,VALUE,4,4
1,CONTROL,59,26
1,CONTROL,14,7
2,VAR,1,2
2,VAR,1,2
2,VAR,2,24
0,MULTI,2,38
2,VAR,1,19
0,MULTI,4,159
0,MULTI,62,96
2,VAR,9,60
3,VALUE,291,208
2,VAR,1,9
2,VAR,2,6
2,VAR,3,15
0,MULTI,1,107
3,VALUE,11,30
2,VAR,5,10
2,VAR,2,7
3,VALUE,4,0
0,MULTI,105,71
0,MULTI,6,3
1,CONTROL,2,16
3,VALUE,7,10
0,MULTI,1,10
1,CONTROL,2,7
1,CONTROL,49,194
0,MULTI,8,0
0,MULTI,1,3
2,VAR,7,28
0,MULTI,40,36
3,VALUE,2,15
0,MULTI,1,18
0,MULTI,15,0
3,VALUE,7,149
0,MULTI,2,1
0,MULTI,4,174
3,VALUE,2,13
0,MULTI,12,8
3,VALUE,10,6
0,MULTI,25,3
0,MULTI,46,2
2,VAR,48,6
0,MULTI,2,4
3,VALUE,2,2
0,MULTI,2,6
2,VAR,2,216
3,VALUE,2,5
0,MULTI,2,4
3,VALUE,5,4
1,CONTROL,13,0
3,VALUE,2,12
3,VALUE,10,2
0,MULTI,10,43
2,VAR,1,5
3,VALUE,2,0
0,MULTI,2,0
0,MULTI,4,56
3,VALUE,9,11
1,CONTROL,2,9
3,VALUE,7,99
2,VAR,1,1
2,VAR,12,30
2,VAR,1,12
2,VAR,3,14
3,VALUE,20,15
0,MULTI,87,247
3,VALUE,10,18
3,VALUE,4,15
0,MULTI,4,6
3,VALUE,10,2
3,VALUE,1,1
3,VALUE,1,8
0,MULTI,49,17
3,VALUE,1,11
0,MULTI,2,11
0,MULTI,3,44
3,VALUE,2,16
3,VALUE,4,31
0,MULTI,4,76
3,VALUE,2,2
3,VALUE,4,36
3,VALUE,2,2
3,VALUE,3,0
0,MULTI,40,4
0,MULTI,22,0
0,MULTI,14,18
3,VALUE,6,93
1,CONTROL,30,6
3,VALUE,1,14
3,VALUE,3,45
0,MULTI,1,42
0,MULTI,1,11
0,MULTI,2,0
0,MULTI,38,251
0,MULTI,124,69
3,VALUE,3,3
3,VALUE,79,11
2,VAR,7,37
0,MULTI,16,6
3,VALUE,4,4
0,MULTI,47,29
0,MULTI,8,84
3,VALUE,5,34
0,MULTI,2,15
0,MULTI,47,18
0,MULTI,1,3
2,VAR,10,26
0,MULTI,4,0
0,MULTI,3,2
3,VALUE,1,6
3,VALUE,2,2
0,MULTI,4,6
2,VAR,4,0
0,MULTI,12,5
0,MULTI,305,16
2,VAR,2,10
3,VALUE,1,10
3,VALUE,14,16
3,VALUE,4,2
3,VALUE,2,10
0,MULTI,3,9
3,VALUE,4,1
3,VALUE,2,38
3,VALUE,1,35
0,MULTI,2,4
3,VALUE,8,13
0,MULTI,5,3
0,MULTI,4,0
3,VALUE,2,80
1,CONTROL,12,10
1,CONTROL,1,2
3,VALUE,26,3
0,MULTI,2,0
0,MULTI,11,77
3,VALUE,23,35
0,MULTI,2,8
2,VAR,1,13
3,VALUE,1,16
3,VALUE,1,26
0,MULTI,6,3
0,MULTI,30,305
2,VAR,3,0
0,MULTI,14,7
3,VALUE,54,0
0,MULTI,10,0
3,VALUE,8,47
0,MULTI,2,4
1,CONTROL,8,8
2,VAR,1,2
2,VAR,4,8
2,VAR,6,19
3,VALUE,8,15
0,MULTI,1,7
0,MULTI,1,4
3,VALUE,2,10
0,MULTI,4,0
0,MULTI,1,10
3,VALUE,1,2
0,MULTI,2,34
2,VAR,1,49
3,VALUE,2,2
0,MULTI,6,3
0,MULTI,55,27
1,CONTROL,2,2
3,VALUE,4,0
3,VALUE,20,7
2,VAR,1,8
0,MULTI,6,4
3,VALUE,1,10
3,VALUE,13,26
1,CONTROL,228,28
1,CONTROL,60,29
3,VALUE,2,0
3,VALUE,30,6
1,CONTROL,10,676
0,MULTI,2,4
0,MULTI,8,68
1,CONTROL,2,2
0,MULTI,15,0
3,VALUE,15,12
0,MULTI,37,6
0,MULTI,12,4
3,VALUE,2,104
1,CONTROL,12,53
0,MULTI,42,26
0,MULTI,91,19
1,CONTROL,1,1
3,VALUE,45,37
0,MULTI,4,1
3,VALUE,16,1
1,CONTROL,17,5
2,VAR,1,1
2,VAR,3,12
3,VALUE,91,23
0,MULTI,162,6
0,MULTI,11,9
2,VAR,1,0
3,VALUE,26,86
0,MULTI,12,26
3,VALUE,7,66
0,MULTI,1,2
3,VALUE,8,0
0,MULTI,5,3
0,MULTI,64,26
0,MULTI,3,3
0,MULTI,17,2
0,MULTI,4,4
3,VALUE,1,4
0,MULTI,4,87
0,MULTI,3,12
0,MULTI,56,7
0,MULTI,8,4
2,VAR,1,22
0,MULTI,2,50
0,MULTI,3,10
2,VAR,3,31
3,VALUE,1,4
0,MULTI,9,11
2,VAR,8,5
3,VALUE,1,2
2,VAR,1,7
3,VALUE,3,2
0,MULTI,4,0
0,MULTI,11,0
2,VAR,4,110
2,VAR,1,2
3,VALUE,1,8
3,VALUE,22,26
3,VALUE,5,6
1,CONTROL,12,10
0,MULTI,4,1
3,VALUE,3,11
3,VALUE,5,1
0,MULTI,8,2
3,VALUE,2,0
3,VALUE,1,2
0,MULTI,20,26
3,VALUE,56,373
3,VALUE,2,9
0,MULTI,168,7
0,MULTI,8,22
3,VALUE,17,11
3,VALUE,2,2
0,MULTI,6,2
2,VAR,2,46
2,VAR,17,18
0,MULTI,4,22
0,MULTI,9,15
1,CONTROL,3,6
2,VAR,1,4
2,VAR,4,17
0,MULTI,11,6
3,VALUE,2,13
0,MULTI,6,10
0,MULTI,6,3
3,VALUE,1,17
0,MULTI,2,10
0,MULTI,4,65
3,VALUE,15,29
1,CONTROL,41,2
3,VALUE,30,22
3,VALUE,66,9
0,MULTI,3,0
3,VALUE,4,2
3,VALUE,22,42
0,MULTI,4,23
2,VAR,6,6
0,MULTI,1,15
0,MULTI,14,0
3,VALUE,4,4
2,VAR,1,14
1,CONTROL,139,22
0,MULTI,5,10
0,MULTI,4,23
2,VAR,3,5
3,VALUE,6,1
3,VALUE,5,9
3,VALUE,2,2
0,MULTI,7,0
0,MULTI,4,2
2,VAR,2,23
3,VALUE,2,15
0,MULTI,2,30
1,CONTROL,11,14
1,CONTROL,8,18
3,VALUE,1,133
2,VAR,2,14
1,CONTROL,6,4
3,VALUE,8,10
0,MULTI,5,0
2,VAR,2,130
3,VALUE,1,8
3,VALUE,10,91
3,VALUE,23,90
0,MULTI,81,10
0,MULTI,26,0
3,VALUE,12,17
1,CONTROL,6,26
1,CONTROL,286,1296
0,MULTI,3,1
0,MULTI,15,27
0,MULTI,16,2
1,CONTROL,8,2
3,VALUE,1,0
1,CONTROL,19,74
3,VALUE,8,4
3,VALUE,2,13
3,VALUE,36,203
2,VAR,6,12
2,VAR,6,21
0,MULTI,5,17
3,VALUE,40,0
0,MULTI,4,0
3,VALUE,2,36
0,MULTI,12,6
3,VALUE,2,16
1,CONTROL,24,4
2,VAR,7,10
1,CONTROL,60,29
1,CONTROL,6,2
3,VALUE,6,68
0,MULTI,15,7
3,VALUE,1,26
3,VALUE,12,17
0,MULTI,10,22
1,CONTROL,120,4
2,VAR,1,119
0,MULTI,12,2
0,MULTI,4,0
0,MULTI,2,0
0,MULTI,4,0
0,MULTI,33,57
1,CONTROL,7,12
3,VALUE,6,4
0,MULTI,14,2
1,CONTROL,12,26
2,VAR,6,7
3,VALUE,6,0
1,CONTROL,28,0
0,MULTI,8,0
0,MULTI,3,3
0,MULTI,2,0
3,VALUE,2,2
0,MULTI,5,32
0,MULTI,6,2
2,VAR,1,8
0,MULTI,8,14
3,VALUE,3,2
3,VALUE,12,3
0,MULTI,23,8
2,VAR,4,50
2,VAR,4,44
2,VAR,29,273
2,VAR,1,6
2,VAR,2,2
0,MULTI,4,2
1,CONTROL,4,39
0,MULTI,54,2
0,MULTI,1,4
2,VAR,2,3
0,MULTI,1,26
0,MULTI,2,4
1,CONTROL,5,1
1,CONTROL,2,9
3,VALUE,2,6
1,CONTROL,19,5
3,VALUE,4,1
3,VALUE,12,0
3,VALUE,7,157
3,VALUE,7,4
2,VAR,1,6
0,MULTI,2,2
0,MULTI,4,8
0,MULTI,22,4
0,MULTI,4,6
0,MULTI,20,25
3,VALUE,6,10
2,VAR,5,2
2,VAR,3,0
0,MULTI,24,9
0,MULTI,6,2
0,MULTI,48,16
0,MULTI,4,15
2,VAR,2,9
0,MULTI,6,4
0,MULTI,1,30
3,VALUE,10,22
1,CONTROL,14,6
0,MULTI,20,7
0,MULTI,4,7
2,VAR,1,2
2,VAR,4,28
3,VALUE,1,12
3,VALUE,17,24
0,MULTI,5,2
2,VAR,2,74
3,VALUE,17,33
0,MULTI,10,119
1,CONTROL,13,2
0,MULTI,3,1
1,CONTROL,10,9
3,VALUE,7,0
2,VAR,4,16
1,CONTROL,11,3
0,MULTI,10,0
0,MULTI,7,7
3,VALUE,2,0
1,CONTROL,218,148
1,CONTROL,9,2
3,VALUE,14,11
0,MULTI,5,2
1,CONTROL,20,60
3,VALUE,2,121
3,VALUE,8,2
3,VALUE,4,3
0,MULTI,3,16
3,VALUE,1,10
3,VALUE,93,6
3,VALUE,5,51
3,VALUE,12,1
2,VAR,2,4
1,CONTROL,9,9
0,MULTI,5,14
0,MULTI,2,30
3,VALUE,2,2
1,CONTROL,19,7
3,VALUE,1,4
0,MULTI,41,31
3,VALUE,2,0
1,CONTROL,6,2
3,VALUE,14,3
3,VALUE,2,0
1,CONTROL,6,4
2,VAR,1,14
2,VAR,3,2
0,MULTI,5,14
3,VALUE,15,12
3,VALUE,1,19
0,MULTI,4,10
2,VAR,1,74
3,VALUE,1,10
3,VALUE,13,0
3,VALUE,4,6
3,VALUE,3,3
0,MULTI,6,23
1,CONTROL,58,7
3,VALUE,1,12
3,VALUE,5,0
0,MULTI,2,8
1,CONTROL,1,22
3,VALUE,1,5
3,VALUE,12,47
0,MULTI,1,16
0,MULTI,4,24
2,VAR,1,14
1,CONTROL,1,6
3,VALUE,2,30
1,CONTROL,4,55
3,VALUE,2,130
0,MULTI,6,0
0,MULTI,138,26
2,VAR,1,23
3,VALUE,1,2
0,MULTI,6,7
3,VALUE,36,8
2,VAR,2,4
3,VALUE,2,5
3,VALUE,1,8
3,VALUE,4,55
0,MULTI,18,4
1,CONTROL,41,18
0,MULTI,15,13
3,VALUE,4,3
3,VALUE,1,3
0,MULTI,1,6
3,VALUE,4,4
0,MULTI,7,9
2,VAR,5,17
3,VALUE,57,199
2,VAR,1,26
1,CONTROL,34,6
2,VAR,3,8
2,VAR,1,0
2,VAR,1,6
1,CONTROL,73,50
3,VALUE,14,456
2,VAR,2,32
2,VAR,9,7
2,VAR,1,5
0,MULTI,4,26
0,MULTI,37,336
0,MULTI,4,6
1,CONTROL,10,2
0,MULTI,2,10
2,VAR,2,38
1,CONTROL,4,13
3,VALUE,46,4
3,VALUE,9,31
1,CONTROL,4,2
0,MULTI,2,1
3,VALUE,2,13
0,MULTI,1,9
2,VAR,1,2
3,VALUE,1,19
3,VALUE,3,9
0,MULTI,53,36
2,VAR,2,5
0,MULTI,4,0
3,VALUE,11,21
0,MULTI,89,37
3,VALUE,1,3
3,VALUE,72,7
2,VAR,1,78
3,VALUE,1,21
2,VAR,1,20
3,VALUE,12,0
3,VALUE,6,14
0,MULTI,8,4
0,MULTI,2,2
1,CONTROL,38,8
2,VAR,2,24
2,VAR,1,4
0,MULTI,38,2
2,VAR,1,9
0,MULTI,3,15
3,VALUE,9,16
2,VAR,1,9
0,MULTI,3,8
0,MULTI,9,29
0,MULTI,10,0
1,CONTROL,16,6
0,MULTI,6,10
0,MULTI,34,34
2,VAR,3,1
3,VALUE,5,43
3,VALUE,11,0
0,MULTI,3,6
3,VALUE,2,5
2,VAR,43,69
1,CONTROL,4,2
3,VALUE,2,21
0,MULTI,6,3
1,CONTROL,9,4
3,VALUE,2,0
0,MULTI,10,4
3,VALUE,1,4
0,MULTI,1,13
3,VALUE,3,0
3,VALUE,6,4
0,MULTI,10,2
3,VALUE,2,0
3,VALUE,6,0
0,MULTI,59,11
3,VALUE,1,36
0,MULTI,1,14
0,MULTI,6,0
0,MULTI,76,28
0,MULTI,2,32
0,MULTI,2,10
0,MULTI,2,4
3,VALUE,4,0
0,MULTI,43,24
1,CONTROL,18,23
0,MULTI,17,37
0,MULTI,2,2
0,MULTI,1,5
3,VALUE,19,33
2,VAR,2,13
3,VALUE,3,3
3,VALUE,2,14
3,VALUE,2,10
0,MULTI,5,2
0,MULTI,8,2
1,CONTROL,13,0
0,MULTI,1,6
0,MULTI,1,1
0,MULTI,18,11
3,VALUE,3,0
0,MULTI,11,14
2,VAR,3,6
1,CONTROL,4,1
1,CONTROL,4,2
1,CONTROL,2,2
3,VALUE,6,4
0,MULTI,3,6
0,MULTI,34,12
1,CONTROL,69,39
3,VALUE,1,7
1,CONTROL,7,62
3,VALUE,4,0
0,MULTI,2,5
0,MULTI,19,12
2,VAR,1,3
1,CONTROL,14,31
3,VALUE,2,11
0,MULTI,4,30
0,MULTI,70,7
0,MULTI,12,3
0,MULTI,3,6
2,VAR,1,67
3,VALUE,1,1
1,CONTROL,6,8
0,MULTI,5,85
0,MULTI,10,4
2,VAR,28,32
2,VAR,1,4
0,MULTI,10,123
0,MULTI,29,13
1,CONTROL,31,27
0,MULTI,12,19
3,VALUE,5,84
2,VAR,2,3
0,MULTI,9,18
3,VALUE,4,0
3,VALUE,6,0
3,VALUE,4,0
