Ordinal,Type,Added,AST
1,CONTROL,23,19
0,MULTI,2,0
0,MULTI,52,29
0,MULTI,94,52
3,VALUE,3,5
0,MULTI,4,0
1,CONTROL,22,19
1,CONTROL,6,4
2,VAR,2,9
1,CONTROL,2,4
1,CONTROL,17,3
1,CONTROL,154,2
2,VAR,177,100
2,VAR,14,41
3,VALUE,2,7
3,VALUE,16,16
1,CONTROL,32,61
3,VALUE,12,8
3,VALUE,4,3
3,VALUE,24,12
3,VALUE,18,16
1,CONTROL,14,14
2,VAR,8,56
2,VAR,2,2
3,VALUE,21,37
2,VAR,2,2
3,VALUE,8,6
3,VALUE,114,47
2,VAR,17,55
0,MULTI,146,19
3,VALUE,2,10
3,VALUE,25,6
3,VALUE,20,154
1,CONTROL,7,7
1,CONTROL,12,19
3,VALUE,17,26
3,VALUE,2,0
0,MULTI,6,2
0,MULTI,16,23
0,MULTI,22,21
0,MULTI,4,0
2,VAR,15,12
3,VALUE,4,1
1,CONTROL,4,2
3,VALUE,8,0
3,VALUE,1,0
2,VAR,2,49
2,VAR,12,1
2,VAR,1,30
3,VALUE,45,35
2,VAR,39,41
3,VALUE,4,1
0,MULTI,16,0
1,CONTROL,47,1
3,VALUE,13,3
0,MULTI,31,11
3,VALUE,38,34
0,MULTI,46,3
3,VALUE,4,2
3,VALUE,183,71
3,VALUE,8,24
3,VALUE,2,10
3,VALUE,12,0
1,CONTROL,13,0
0,MULTI,2,9
3,VALUE,21,20
3,VALUE,4,35
2,VAR,121,23
2,VAR,18,11
0,MULTI,7,15
0,MULTI,12,4
3,VALUE,6,42
2,VAR,3,12
3,VALUE,6,53
1,CONTROL,93,98
2,VAR,11,12
3,VALUE,2,13
3,VALUE,19,14
1,CONTROL,6,68
3,VALUE,2,22
2,VAR,2,2
0,MULTI,234,84
1,CONTROL,6,8
0,MULTI,2,6
0,MULTI,29,4
1,CONTROL,2,5
2,VAR,55,105
3,VALUE,2,4
0,MULTI,8,7
2,VAR,3,4
3,VALUE,7,2
2,VAR,3,1
3,VALUE,21,7
1,CONTROL,3,8
3,VALUE,2,1
1,CONTROL,27,28
1,CONTROL,6,95
2,VAR,3,4
2,VAR,16,14
2,VAR,2,4
3,VALUE,13,0
0,MULTI,42,11
3,VALUE,77,33
3,VALUE,2,2
2,VAR,21,3
3,VALUE,15,21
3,VALUE,12,1
3,VALUE,4,45
3,VALUE,2,0
3,VALUE,74,11
2,VAR,33,24
0,MULTI,33,23
1,CONTROL,11,14
1,CONTROL,24,4
1,CONTROL,16,22
0,MULTI,3,2
3,VALUE,7,7
3,VALUE,7,5
2,VAR,344,369
3,VALUE,2,3
3,VALUE,7,2
2,VAR,9,34
3,VALUE,5,8
2,VAR,19,12
1,CONTROL,11,6
2,VAR,1,70
0,MULTI,3,2
3,VALUE,46,153
0,MULTI,10,5
1,CONTROL,9,9
3,VALUE,26,19
0,MULTI,1,15
2,VAR,16,79
0,MULTI,20,14
1,CONTROL,26,0
1,CONTROL,8,20
2,VAR,44,28
3,VALUE,63,61
1,CONTROL,13,0
0,MULTI,98,15
1,CONTROL,7,15
3,VALUE,13,0
0,MULTI,55,43
3,VALUE,1,14
1,CONTROL,15,15
3,VALUE,59,26
3,VALUE,1,7
1,CONTROL,1,7
2,VAR,1,3
1,CONTROL,36,7
2,VAR,2,6
0,MULTI,70,40
0,MULTI,26,8
0,MULTI,11,2
0,MULTI,11,9
0,MULTI,4,0
0,MULTI,8,0
1,CONTROL,2,7
0,MULTI,49,8
0,MULTI,54,20
3,VALUE,2,41
0,MULTI,83,33
2,VAR,15,16
3,VALUE,26,47
3,VALUE,20,23
2,VAR,2,6
1,CONTROL,46,60
3,VALUE,155,150
1,CONTROL,1,4
0,MULTI,50,3
0,MULTI,16,6
2,VAR,2,8
0,MULTI,10,2
1,CONTROL,29,19
2,VAR,6,9
2,VAR,49,72
1,CONTROL,2,4
1,CONTROL,1,3
3,VALUE,23,20
1,CONTROL,18,37
3,VALUE,2,2
3,VALUE,1,2
3,VALUE,3,1
3,VALUE,12,11
3,VALUE,23,12
0,MULTI,9,3
2,VAR,3,5
0,MULTI,2,6
1,CONTROL,9,9
2,VAR,1,16
1,CONTROL,13,0
0,MULTI,52,24
0,MULTI,6,0
2,VAR,2,2
3,VALUE,24,64
3,VALUE,10,0
1,CONTROL,35,197
0,MULTI,9,6
2,VAR,132,89
3,VALUE,124,11
2,VAR,8,5
0,MULTI,22,8
1,CONTROL,45,31
1,CONTROL,6,8
3,VALUE,8,1
0,MULTI,8,2
0,MULTI,2,1
3,VALUE,4,0
3,VALUE,6,2
1,CONTROL,14,34
1,CONTROL,20,5
0,MULTI,13,6
1,CONTROL,1,5
1,CONTROL,6,7
2,VAR,7,17
3,VALUE,19,30
3,VALUE,5,2
2,VAR,3,8
3,VALUE,8,0
2,VAR,37,32
0,MULTI,8,2
0,MULTI,12,4
0,MULTI,1,2
1,CONTROL,85,83
3,VALUE,16,13
2,VAR,3,1
0,MULTI,60,36
2,VAR,5,0
0,MULTI,99,27
1,CONTROL,76,121
2,VAR,14,6
2,VAR,3,4
2,VAR,2,4
0,MULTI,50,15
3,VALUE,13,32
1,CONTROL,4,11
3,VALUE,19,0
2,VAR,1,0
1,CONTROL,33,9
0,MULTI,8,17
0,MULTI,1,1
3,VALUE,157,93
3,VALUE,1,1
1,CONTROL,36,22
2,VAR,126,66
0,MULTI,4,2
3,VALUE,53,49
2,VAR,9,9
2,VAR,124,128
0,MULTI,22,149
0,MULTI,10,9
3,VALUE,9,0
1,CONTROL,3,8
3,VALUE,10,5
3,VALUE,2,2
0,MULTI,13,5
1,CONTROL,3,26
3,VALUE,69,29
3,VALUE,1,10
2,VAR,4,22
0,MULTI,130,26
3,VALUE,1,0
2,VAR,1,1
0,MULTI,7,9
1,CONTROL,3,10
1,CONTROL,42,54
3,VALUE,2,49
3,VALUE,90,32
3,VALUE,1,9
3,VALUE,17,17
1,CONTROL,8,6
3,VALUE,3,13
0,MULTI,1,3
0,MULTI,58,24
2,VAR,1,1
3,VALUE,4,8
3,VALUE,16,4
0,MULTI,6,4
2,VAR,29,31
0,MULTI,421,38
3,VALUE,23,4
1,CONTROL,5,16
0,MULTI,72,0
1,CONTROL,1,3
0,MULTI,2,0
2,VAR,3,3
0,MULTI,33,0
2,VAR,40,102
0,MULTI,126,37
0,MULTI,1,3
0,MULTI,5,0
1,CONTROL,1,7
3,VALUE,2,6
3,VALUE,14,28
2,VAR,20,19
0,MULTI,2,2
3,VALUE,33,43
0,MULTI,246,226
3,VALUE,141,88
3,VALUE,14,25
3,VALUE,8,4
1,CONTROL,9,11
2,VAR,17,17
1,CONTROL,14,15
2,VAR,1,4
3,VALUE,8,0
0,MULTI,32,4
0,MULTI,35,14
3,VALUE,4,9
1,CONTROL,15,15
3,VALUE,2,2
3,VALUE,44,34
1,CONTROL,48,32
0,MULTI,108,1
0,MULTI,89,32
3,VALUE,7,17
0,MULTI,127,96
3,VALUE,8,3
2,VAR,13,8
1,CONTROL,3,3
1,CONTROL,10,11
1,CONTROL,82,8
3,VALUE,4,4
3,VALUE,2,2
3,VALUE,54,5
2,VAR,4,10
1,CONTROL,257,62
2,VAR,10,27
1,CONTROL,28,56
0,MULTI,1,2
0,MULTI,40,33
1,CONTROL,18,18
3,VALUE,7,3
2,VAR,2,4
1,CONTROL,3,3
1,CONTROL,64,99
1,CONTROL,125,95
3,VALUE,2,0
0,MULTI,79,11
0,MULTI,2,24
1,CONTROL,8,8
2,VAR,11,21
2,VAR,15,21
0,MULTI,8,4
1,CONTROL,15,29
0,MULTI,4,4
1,CONTROL,8,16
3,VALUE,25,16
2,VAR,23,18
2,VAR,14,19
0,MULTI,232,80
1,CONTROL,10,7
2,VAR,6,10
0,MULTI,8,6
3,VALUE,98,172
2,VAR,6,12
0,MULTI,2,2
2,VAR,3,5
0,MULTI,22,7
3,VALUE,2,43
1,CONTROL,17,20
3,VALUE,2,3
1,CONTROL,3,4
3,VALUE,3,19
1,CONTROL,5,5
3,VALUE,41,37
2,VAR,15,18
1,CONTROL,40,4
3,VALUE,29,6
0,MULTI,1,1
0,MULTI,6,0
1,CONTROL,3,9
0,MULTI,555,324
1,CONTROL,7,5
0,MULTI,7,2
1,CONTROL,4,3
1,CONTROL,28,14
3,VALUE,26,17
0,MULTI,368,62
3,VALUE,8,18
1,CONTROL,4,5
0,MULTI,11,6
3,VALUE,6,0
0,MULTI,140,50
1,CONTROL,1,2
2,VAR,3,104
2,VAR,10,24
0,MULTI,42,14
0,MULTI,662,174
3,VALUE,5,0
0,MULTI,29,8
3,VALUE,2,4
0,MULTI,13,27
0,MULTI,4,1
0,MULTI,68,16
3,VALUE,8,2
3,VALUE,182,179
1,CONTROL,1,2
3,VALUE,4,2
0,MULTI,8,2
2,VAR,7,30
3,VALUE,2,2
0,MULTI,4,4
1,CONTROL,8,4
3,VALUE,2,0
3,VALUE,163,146
2,VAR,3,4
0,MULTI,2,0
3,VALUE,15,30
3,VALUE,14,40
1,CONTROL,118,95
0,MULTI,55,6
0,MULTI,6,0
3,VALUE,24,16
2,VAR,6,9
3,VALUE,2,0
0,MULTI,5,3
3,VALUE,18,13
1,CONTROL,40,40
0,MULTI,12,24
1,CONTROL,14,13
2,VAR,14,51
0,MULTI,25,12
1,CONTROL,1,5
0,MULTI,4,2
0,MULTI,21,5
3,VALUE,2,18
0,MULTI,2,2
0,MULTI,43,13
2,VAR,1,5
1,CONTROL,6,6
1,CONTROL,46,46
3,VALUE,8,3
3,VALUE,2,30
3,VALUE,1,4
1,CONTROL,8,6
0,MULTI,18,4
2,VAR,92,256
0,MULTI,19,15
3,VALUE,10,2
2,VAR,22,62
0,MULTI,10,2
0,MULTI,2,2
3,VALUE,4,1
0,MULTI,402,125
3,VALUE,218,186
3,VALUE,18,20
3,VALUE,4,0
0,MULTI,266,9
2,VAR,20,7
3,VALUE,7,6
0,MULTI,12,0
0,MULTI,102,36
0,MULTI,1,2
1,CONTROL,4,4
1,CONTROL,4,12
3,VALUE,4,2
0,MULTI,4,1
3,VALUE,13,10
0,MULTI,1,2
0,MULTI,39,8
2,VAR,12,12
0,MULTI,197,14
3,VALUE,5,3
0,MULTI,65,22
3,VALUE,64,0
3,VALUE,10,44
3,VALUE,28,19
2,VAR,10,8
0,MULTI,43,4
3,VALUE,56,117
3,VALUE,6,2
3,VALUE,1,1
0,MULTI,10,4
3,VALUE,88,66
1,CONTROL,100,19
2,VAR,3,7
3,VALUE,17,18
0,MULTI,33,6
1,CONTROL,12,13
1,CONTROL,72,86
0,MULTI,3,0
0,MULTI,2,7
0,MULTI,4,4
0,MULTI,490,113
2,VAR,121,130
2,VAR,2,1
2,VAR,11,6
1,CONTROL,4,2
0,MULTI,51,3
2,VAR,3,8
0,MULTI,4,2
1,CONTROL,13,13
2,VAR,6,66
3,VALUE,12,10
1,CONTROL,49,14
3,VALUE,16,20
3,VALUE,58,69
0,MULTI,4,2
2,VAR,19,22
3,VALUE,9,14
3,VALUE,1,1
1,CONTROL,14,14
3,VALUE,2,0
3,VALUE,435,233
3,VALUE,2,15
2,VAR,9,9
3,VALUE,6,10
3,VALUE,10,5
3,VALUE,51,115
2,VAR,41,121
3,VALUE,4,12
2,VAR,8,2
0,MULTI,123,21
2,VAR,1,20
3,VALUE,52,62
3,VALUE,2,4
1,CONTROL,4,6
2,VAR,543,679
2,VAR,35,48
0,MULTI,43,13
3,VALUE,15,4
2,VAR,7,20
3,VALUE,3,2
1,CONTROL,2,12
2,VAR,12,23
3,VALUE,4,2
3,VALUE,18,6
1,CONTROL,1,1
3,VALUE,9,15
2,VAR,7,21
1,CONTROL,22,19
3,VALUE,13,31
2,VAR,7,8
0,MULTI,75,38
1,CONTROL,3,5
2,VAR,1,10
1,CONTROL,11,46
0,MULTI,251,32
2,VAR,42,90
2,VAR,2,9
3,VALUE,3,0
2,VAR,14,20
2,VAR,3,6
3,VALUE,4,1
0,MULTI,4,4
0,MULTI,16,0
1,CONTROL,24,31
0,MULTI,28,4
1,CONTROL,496,63
0,MULTI,42,29
1,CONTROL,7,34
3,VALUE,9,6
2,VAR,19,41
1,CONTROL,6,6
0,MULTI,15,33
1,CONTROL,7,9
2,VAR,6,7
3,VALUE,95,5
0,MULTI,5,3
0,MULTI,67,18
3,VALUE,5,7
3,VALUE,128,64
2,VAR,40,24
2,VAR,5,1
0,MULTI,10,3
2,VAR,28,29
1,CONTROL,3,3
3,VALUE,3,5
1,CONTROL,14,2
3,VALUE,10,0
1,CONTROL,10,7
0,MULTI,2,1
3,VALUE,17,74
0,MULTI,16,6
0,MULTI,89,27
1,CONTROL,11,6
2,VAR,24,89
3,VALUE,4,4
2,VAR,15,22
1,CONTROL,41,2
3,VALUE,16,24
3,VALUE,52,56
3,VALUE,5,11
2,VAR,12,39
1,CONTROL,4,8
0,MULTI,20,26
3,VALUE,5,4
0,MULTI,6,0
0,MULTI,1155,96
3,VALUE,3,3
3,VALUE,7,9
2,VAR,1,21
3,VALUE,4,14
1,CONTROL,36,10
1,CONTROL,6,14
0,MULTI,249,1077
3,VALUE,29,61
0,MULTI,13,7
3,VALUE,2,2
0,MULTI,7,12
3,VALUE,11,61
2,VAR,3,5
2,VAR,6,4
3,VALUE,1,5
0,MULTI,16,35
1,CONTROL,119,70
0,MULTI,1,18
3,VALUE,3,10
1,CONTROL,30,3
0,MULTI,10,7
3,VALUE,2,18
3,VALUE,5,6
3,VALUE,16,22
1,CONTROL,2,2
2,VAR,128,264
0,MULTI,12,3
2,VAR,15,12
0,MULTI,566,186
2,VAR,1,3
2,VAR,12,10
3,VALUE,1,0
1,CONTROL,4,10
1,CONTROL,1,2
3,VALUE,9,11
3,VALUE,6,1
3,VALUE,45,39
1,CONTROL,17,26
1,CONTROL,2,15
3,VALUE,3,3
3,VALUE,28,21
0,MULTI,7,2
1,CONTROL,6,6
2,VAR,4,3
3,VALUE,26,144
1,CONTROL,5,7
1,CONTROL,21,23
1,CONTROL,29,3
1,CONTROL,5,5
1,CONTROL,24,24
3,VALUE,10,0
2,VAR,2,4
3,VALUE,6,0
0,MULTI,20,7
1,CONTROL,8,8
3,VALUE,15,78
2,VAR,3,16
3,VALUE,5,6
3,VALUE,8,71
0,MULTI,8,2
0,MULTI,2,2
1,CONTROL,3,3
3,VALUE,22,13
0,MULTI,2,1
3,VALUE,12,23
2,VAR,13,9
3,VALUE,23,1
0,MULTI,1,0
0,MULTI,47,18
0,MULTI,38,6
2,VAR,1,7
3,VALUE,4,95
3,VALUE,6,4
3,VALUE,5,12
1,CONTROL,45,12
0,MULTI,4,2
3,VALUE,29,24
2,VAR,8,6
1,CONTROL,34,49
1,CONTROL,2,2
2,VAR,5,3
0,MULTI,15,4
0,MULTI,33,34
1,CONTROL,4,7
3,VALUE,42,2
0,MULTI,11,2
3,VALUE,5,1
0,MULTI,48,62
2,VAR,443,1296
0,MULTI,12,1
0,MULTI,2,4
3,VALUE,11,13
1,CONTROL,12,15
1,CONTROL,27,42
1,CONTROL,2,2
2,VAR,65,49
0,MULTI,33,31
3,VALUE,1,1
1,CONTROL,2,15
1,CONTROL,23,14
0,MULTI,326,63
1,CONTROL,1,2
1,CONTROL,15,10
3,VALUE,3,5
0,MULTI,480,100
0,MULTI,16,7
2,VAR,58,114
3,VALUE,47,34
2,VAR,20,16
0,MULTI,42,24
2,VAR,11,11
1,CONTROL,2,5
3,VALUE,57,42
0,MULTI,75,28
1,CONTROL,14,14
3,VALUE,8,0
0,MULTI,2,5
3,VALUE,4,0
2,VAR,21,23
3,VALUE,2,1
3,VALUE,15,16
3,VALUE,8,4
1,CONTROL,12,11
0,MULTI,3,2
2,VAR,30,65
2,VAR,6,7
3,VALUE,2,0
1,CONTROL,2,5
2,VAR,5,8
3,VALUE,78,2
0,MULTI,4,2
2,VAR,5,3
0,MULTI,70,6
2,VAR,21,10
3,VALUE,12,4
0,MULTI,15,11
3,VALUE,3,5
0,MULTI,15,8
0,MULTI,18,4
0,MULTI,2,7
0,MULTI,86,86
1,CONTROL,9,30
3,VALUE,4,0
0,MULTI,12,4
0,MULTI,26,2
0,MULTI,83,19
3,VALUE,4,12
2,VAR,329,466
1,CONTROL,1,4
0,MULTI,11,6
3,VALUE,4,4
3,VALUE,8,13
0,MULTI,4,2
3,VALUE,284,246
0,MULTI,23,9
1,CONTROL,39,42
2,VAR,8,45
3,VALUE,119,6
0,MULTI,6,3
2,VAR,50,35
3,VALUE,2,8
1,CONTROL,1,2
0,MULTI,28,9
3,VALUE,9,13
3,VALUE,6,6
2,VAR,9,24
3,VALUE,33,42
3,VALUE,45,24
1,CONTROL,46,1
0,MULTI,121,5
3,VALUE,6,4
3,VALUE,1,1
3,VALUE,3,2
3,VALUE,239,196
3,VALUE,6,8
0,MULTI,6,2
0,MULTI,15,6
0,MULTI,6,0
3,VALUE,3,4
0,MULTI,620,189
3,VALUE,6,4
3,VALUE,6,7
2,VAR,5,20
3,VALUE,2,3
2,VAR,3,4
2,VAR,15,22
3,VALUE,8,10
3,VALUE,42,41
2,VAR,6,1
1,CONTROL,2,4
1,CONTROL,19,36
1,CONTROL,1,6
0,MULTI,4,10
2,VAR,12,6
0,MULTI,20,7
1,CONTROL,9,9
0,MULTI,48,22
1,CONTROL,4,2
3,VALUE,11,13
3,VALUE,101,3
3,VALUE,8,6
2,VAR,7,5
3,VALUE,1,8
0,MULTI,167,56
2,VAR,79,64
0,MULTI,30,14
2,VAR,3,11
3,VALUE,3,12
3,VALUE,4,19
0,MULTI,24,23
1,CONTROL,27,17
0,MULTI,141,39
0,MULTI,4,2
1,CONTROL,2,2
1,CONTROL,2,2
1,CONTROL,5,1
0,MULTI,172,21
1,CONTROL,100,169
0,MULTI,23,7
1,CONTROL,43,47
3,VALUE,395,41
1,CONTROL,22,18
3,VALUE,1,13
1,CONTROL,58,58
3,VALUE,4,0
2,VAR,24,18
2,VAR,8,6
3,VALUE,9,4
1,CONTROL,12,12
1,CONTROL,16,18
0,MULTI,58,19
3,VALUE,31,30
1,CONTROL,12,45
0,MULTI,158,38
0,MULTI,32,30
3,VALUE,14,20
0,MULTI,49,16
1,CONTROL,16,16
0,MULTI,104,30
0,MULTI,12,18
0,MULTI,1,4
3,VALUE,10,5
1,CONTROL,14,8
3,VALUE,8,18
0,MULTI,1,3
1,CONTROL,6,19
3,VALUE,9,7
0,MULTI,10,6
3,VALUE,25,8
3,VALUE,5,5
1,CONTROL,82,8
0,MULTI,4,2
3,VALUE,12,8
1,CONTROL,20,78
2,VAR,1,4
1,CONTROL,110,115
2,VAR,36,19
2,VAR,1,3
3,VALUE,36,104
3,VALUE,12,49
2,VAR,73,72
0,MULTI,10,8
2,VAR,11,18
2,VAR,6,12
2,VAR,5,4
3,VALUE,9,5
3,VALUE,12,16
0,MULTI,44,10
1,CONTROL,5,6
3,VALUE,16,16
2,VAR,14,16
3,VALUE,7,4
1,CONTROL,1,3
0,MULTI,43,21
3,VALUE,7,18
1,CONTROL,14,7
0,MULTI,4,10
1,CONTROL,10,16
0,MULTI,33,10
0,MULTI,10,2
3,VALUE,3,10
0,MULTI,2,2
3,VALUE,6,6
2,VAR,30,53
3,VALUE,9,2
3,VALUE,2,3
0,MULTI,5,66
1,CONTROL,196,23
3,VALUE,50,41
2,VAR,4,8
2,VAR,19,13
3,VALUE,2,0
3,VALUE,2,0
2,VAR,2,12
1,CONTROL,1,3
0,MULTI,9,1
1,CONTROL,16,4
3,VALUE,1,2
2,VAR,2,9
3,VALUE,2,2
0,MULTI,3,6
1,CONTROL,2,5
2,VAR,4,4
3,VALUE,40,29
2,VAR,78,75
1,CONTROL,68,96
0,MULTI,29,9
2,VAR,18,28
3,VALUE,9,11
1,CONTROL,20,14
0,MULTI,41,41
3,VALUE,5,5
3,VALUE,9,6
0,MULTI,16,6
3,VALUE,4,10
2,VAR,2,3
0,MULTI,3,3
1,CONTROL,9,14
3,VALUE,14,4
3,VALUE,15,22
2,VAR,2,3
2,VAR,15,8
0,MULTI,40,1
1,CONTROL,5,2
0,MULTI,13,4
0,MULTI,60,12
0,MULTI,22,3
2,VAR,15,6
0,MULTI,230,22
1,CONTROL,1,3
3,VALUE,26,28
0,MULTI,107,10
0,MULTI,2,0
0,MULTI,8,4
0,MULTI,37,6
3,VALUE,19,26
1,CONTROL,4,13
0,MULTI,170,32
1,CONTROL,6,8
0,MULTI,56,10
1,CONTROL,48,5
0,MULTI,43,21
2,VAR,2,4
1,CONTROL,119,196
0,MULTI,8,8
0,MULTI,62,17
1,CONTROL,22,14
2,VAR,9,10
3,VALUE,17,8
2,VAR,7,6
1,CONTROL,34,64
2,VAR,4,13
3,VALUE,1,1
0,MULTI,14,4
3,VALUE,3,5
0,MULTI,249,116
1,CONTROL,19,32
0,MULTI,22,3
3,VALUE,12,2
3,VALUE,7,12
2,VAR,74,138
3,VALUE,133,84
3,VALUE,4,16
0,MULTI,90,68
3,VALUE,23,7
0,MULTI,201,104
1,CONTROL,4,4
2,VAR,6,26
3,VALUE,8,8
1,CONTROL,34,2
0,MULTI,42,6
2,VAR,10,17
3,VALUE,12,8
1,CONTROL,2,7
0,MULTI,59,22
2,VAR,22,16
0,MULTI,6,14
0,MULTI,9,13
3,VALUE,6,2
2,VAR,73,280
3,VALUE,16,1
3,VALUE,19,33
0,MULTI,2,2
3,VALUE,2,2
3,VALUE,7,2
1,CONTROL,96,121
1,CONTROL,12,4
0,MULTI,504,316
0,MULTI,25,35
2,VAR,3,6
3,VALUE,63,29
3,VALUE,5,7
3,VALUE,2,9
1,CONTROL,6,6
1,CONTROL,4,13
1,CONTROL,1,1
0,MULTI,3,4
1,CONTROL,2,2
1,CONTROL,41,62
2,VAR,5,3
3,VALUE,1,2
0,MULTI,20,0
0,MULTI,24,8
1,CONTROL,2,8
2,VAR,20,39
1,CONTROL,19,20
2,VAR,6,23
1,CONTROL,10,80
1,CONTROL,2,9
0,MULTI,4,1
2,VAR,2,54
3,VALUE,15,18
3,VALUE,4,3
3,VALUE,9,27
3,VALUE,26,15
2,VAR,5,7
3,VALUE,8,13
3,VALUE,11,10
1,CONTROL,34,49
3,VALUE,17,13
3,VALUE,61,22
1,CONTROL,5,5
1,CONTROL,9,9
2,VAR,1,3
3,VALUE,2,13
1,CONTROL,3,3
3,VALUE,28,82
1,CONTROL,68,4
3,VALUE,54,127
3,VALUE,4,0
2,VAR,8,13
1,CONTROL,4,6
3,VALUE,35,12
0,MULTI,6,0
0,MULTI,21,47
0,MULTI,74,54
3,VALUE,2,1
1,CONTROL,29,45
2,VAR,3,7
1,CONTROL,12,23
2,VAR,2,2
2,VAR,5,7
3,VALUE,3,15
2,VAR,43,54
1,CONTROL,26,7
3,VALUE,45,7
0,MULTI,22,6
1,CONTROL,15,39
2,VAR,7,6
3,VALUE,51,46
0,MULTI,202,42
2,VAR,4,7
0,MULTI,16,3
0,MULTI,4,2
0,MULTI,661,89
1,CONTROL,2,2
0,MULTI,16,6
1,CONTROL,6,1
2,VAR,2,8
0,MULTI,19,25
3,VALUE,52,59
1,CONTROL,28,0
1,CONTROL,29,35
1,CONTROL,6,2
3,VALUE,43,28
1,CONTROL,32,68
3,VALUE,32,46
3,VALUE,8,5
0,MULTI,3,0
1,CONTROL,8,8
2,VAR,85,378
1,CONTROL,4,2
3,VALUE,5,4
1,CONTROL,1,3
3,VALUE,15,6
0,MULTI,6,2
1,CONTROL,26,32
0,MULTI,1,5
2,VAR,55,104
0,MULTI,9,5
2,VAR,16,16
1,CONTROL,8,16
1,CONTROL,43,58
2,VAR,18,61
1,CONTROL,19,33
0,MULTI,195,13
2,VAR,6,14
0,MULTI,2,2
1,CONTROL,5,12
3,VALUE,4,6
0,MULTI,67,13
3,VALUE,2,4
0,MULTI,6,6
3,VALUE,37,82
1,CONTROL,50,23
2,VAR,7,32
2,VAR,13,26
0,MULTI,3,6
0,MULTI,161,28
2,VAR,4,7
3,VALUE,14,14
2,VAR,25,39
3,VALUE,98,108
1,CONTROL,30,36
0,MULTI,2,3
0,MULTI,310,780
3,VALUE,35,13
3,VALUE,4,3
3,VALUE,6,0
0,MULTI,16,13
0,MULTI,2,16
0,MULTI,4,0
1,CONTROL,34,6
0,MULTI,3,1
0,MULTI,30,8
1,CONTROL,8,9
0,MULTI,15,1
0,MULTI,56,35
1,CONTROL,1,2
0,MULTI,198,32
2,VAR,13,8
0,MULTI,1,1
2,VAR,2,2
3,VALUE,4,95
1,CONTROL,32,47
3,VALUE,28,10
1,CONTROL,5,9
0,MULTI,13,11
0,MULTI,8,42
3,VALUE,8,88
2,VAR,2,13
1,CONTROL,13,0
3,VALUE,2,2
0,MULTI,144,26
2,VAR,49,25
2,VAR,27,15
2,VAR,5,42
0,MULTI,2,0
0,MULTI,49,16
1,CONTROL,80,80
3,VALUE,5,6
3,VALUE,10,23
0,MULTI,24,4
2,VAR,20,75
2,VAR,18,60
3,VALUE,3,2
2,VAR,4,2
0,MULTI,32,10
0,MULTI,322,199
3,VALUE,2,20
3,VALUE,8,5
3,VALUE,3,15
0,MULTI,54,18
2,VAR,12,57
2,VAR,11,7
0,MULTI,7,8
1,CONTROL,13,0
1,CONTROL,834,74
0,MULTI,47,21
0,MULTI,19,4
1,CONTROL,806,28
0,MULTI,3,3
2,VAR,24,52
3,VALUE,6,0
3,VALUE,8,6
1,CONTROL,3,1
0,MULTI,54,2
2,VAR,1,4
3,VALUE,12,0
3,VALUE,4,5
0,MULTI,54,35
1,CONTROL,7,0
3,VALUE,4,2
0,MULTI,119,32
3,VALUE,1,9
1,CONTROL,1,2
1,CONTROL,4,9
3,VALUE,1,2
2,VAR,22,7
3,VALUE,18,27
0,MULTI,8,3
1,CONTROL,6,7
0,MULTI,5,6
1,CONTROL,2,8
0,MULTI,2,0
3,VALUE,6,5
0,MULTI,7,0
3,VALUE,2,5
3,VALUE,36,97
3,VALUE,8,19
3,VALUE,3,33
1,CONTROL,62,80
0,MULTI,14,7
2,VAR,19,31
3,VALUE,2,11
0,MULTI,10,10
2,VAR,9,6
2,VAR,86,298
0,MULTI,121,436
0,MULTI,50,47
3,VALUE,1,1
3,VALUE,1,20
0,MULTI,70,28
2,VAR,2,1
2,VAR,2,1
3,VALUE,6,10
0,MULTI,2,0
0,MULTI,4,24
3,VALUE,5,26
0,MULTI,6,0
1,CONTROL,12,5
0,MULTI,2,5
3,VALUE,10,3
2,VAR,3,4
0,MULTI,1,1
0,MULTI,169,55
3,VALUE,5,4
3,VALUE,7,21
1,CONTROL,3,3
2,VAR,9,3
2,VAR,11,6
0,MULTI,6,2
1,CONTROL,14,26
0,MULTI,91,7
0,MULTI,118,8
1,CONTROL,178,107
0,MULTI,4,17
0,MULTI,8,5
0,MULTI,6,2
1,CONTROL,2,2
0,MULTI,36,9
0,MULTI,7,3
3,VALUE,8,6
0,MULTI,2,4
0,MULTI,20,7
3,VALUE,4,15
1,CONTROL,1,6
1,CONTROL,6,6
1,CONTROL,137,29
0,MULTI,23,8
0,MULTI,3,0
3,VALUE,3,7
3,VALUE,28,22
2,VAR,7,3
0,MULTI,7,9
0,MULTI,18,9
1,CONTROL,20,39
2,VAR,1,6
0,MULTI,75,26
0,MULTI,2,2
1,CONTROL,12,12
1,CONTROL,2,8
1,CONTROL,15,15
3,VALUE,6,0
3,VALUE,4,0
3,VALUE,13,5
0,MULTI,10,8
3,VALUE,6,2
0,MULTI,21,7
2,VAR,44,310
0,MULTI,200,23
2,VAR,56,183
0,MULTI,16,28
2,VAR,63,182
1,CONTROL,14,28
0,MULTI,18,10
2,VAR,6,4
0,MULTI,71,18
1,CONTROL,6,6
0,MULTI,4,0
3,VALUE,7,9
1,CONTROL,283,50
0,MULTI,3,3
0,MULTI,7,3
2,VAR,59,41
0,MULTI,45,5
3,VALUE,6,7
