Ordinal,Type,Added,AST
1,CONTROL,4,4
3,VALUE,17,4
0,MULTI,41,34
1,CONTROL,26,34
2,VAR,1,34
3,VALUE,28,34
0,MULTI,5,9
1,CONTROL,1,9
3,VALUE,4,9
0,MULTI,191,44
1,CONTROL,178,44
2,VAR,13,44
3,VALUE,7,44
0,MULTI,2,13
2,VAR,2,13
3,VALUE,2,13
0,MULTI,3,1
1,CONTROL,3,1
0,MULTI,1,8
1,CONTROL,1,8
0,MULTI,1,1
2,VAR,1,1
0,MULTI,2,32
3,VALUE,2,32
0,MULTI,2,6
1,CONTROL,2,6
0,MULTI,3,2
1,CONTROL,3,2
0,MULTI,2,3
2,VAR,2,3
3,VALUE,2,3
0,MULTI,3,3
1,CONTROL,3,3
0,MULTI,10,29
2,VAR,6,29
3,VALUE,9,29
0,MULTI,5,3
3,VALUE,5,3
0,MULTI,8,4
1,CONTROL,8,4
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,8,0
3,VALUE,8,0
0,MULTI,2,4
2,VAR,2,4
3,VALUE,2,4
0,MULTI,2,4
2,VAR,2,4
3,VALUE,1,4
0,MULTI,18,0
3,VALUE,18,0
0,MULTI,4,4
2,VAR,4,4
3,VALUE,4,4
0,MULTI,8,9
3,VALUE,8,9
0,MULTI,4,6
1,CONTROL,2,6
3,VALUE,2,6
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,13,3
1,CONTROL,8,3
3,VALUE,8,3
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,54,3
1,CONTROL,54,3
0,MULTI,48,12
1,CONTROL,48,12
3,VALUE,6,12
0,MULTI,20,10
1,CONTROL,20,10
2,VAR,1,10
3,VALUE,1,10
0,MULTI,12,26
1,CONTROL,12,26
0,MULTI,3,12
2,VAR,3,12
3,VALUE,3,12
0,MULTI,6,5
3,VALUE,6,5
0,MULTI,1,9
2,VAR,1,9
3,VALUE,1,9
0,MULTI,1,24
2,VAR,1,24
0,MULTI,7,26
2,VAR,6,26
3,VALUE,7,26
0,MULTI,24,0
3,VALUE,24,0
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,1,130
2,VAR,1,130
3,VALUE,1,130
0,MULTI,8,10
3,VALUE,8,10
0,MULTI,15,1
1,CONTROL,13,1
3,VALUE,13,1
0,MULTI,1,6
2,VAR,1,6
3,VALUE,1,6
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,6,4
3,VALUE,6,4
0,MULTI,3,0
1,CONTROL,1,0
3,VALUE,3,0
0,MULTI,1,20
3,VALUE,1,20
0,MULTI,2,13
3,VALUE,2,13
0,MULTI,91,60
1,CONTROL,40,60
3,VALUE,53,60
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,2,1
2,VAR,2,1
3,VALUE,1,1
0,MULTI,4,10
3,VALUE,4,10
0,MULTI,5,197
2,VAR,5,197
3,VALUE,3,197
0,MULTI,6,10
1,CONTROL,4,10
2,VAR,2,10
3,VALUE,2,10
0,MULTI,12,40
1,CONTROL,11,40
2,VAR,1,40
3,VALUE,3,40
0,MULTI,198,7
1,CONTROL,198,7
0,MULTI,5,15
2,VAR,5,15
3,VALUE,3,15
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,11,0
3,VALUE,11,0
0,MULTI,3,4
2,VAR,2,4
3,VALUE,3,4
0,MULTI,18,275
2,VAR,15,275
3,VALUE,13,275
0,MULTI,2,2
1,CONTROL,2,2
0,MULTI,3,8
2,VAR,3,8
3,VALUE,3,8
0,MULTI,3,2
1,CONTROL,3,2
0,MULTI,2,35
1,CONTROL,2,35
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,17,16
2,VAR,6,16
3,VALUE,17,16
0,MULTI,5,16
2,VAR,4,16
3,VALUE,5,16
0,MULTI,9,3
1,CONTROL,9,3
3,VALUE,4,3
0,MULTI,1,2
2,VAR,1,2
0,MULTI,2,14
1,CONTROL,1,14
2,VAR,1,14
3,VALUE,1,14
0,MULTI,9,2
1,CONTROL,9,2
0,MULTI,57,13
1,CONTROL,51,13
3,VALUE,6,13
0,MULTI,4,19
2,VAR,4,19
3,VALUE,3,19
0,MULTI,4,63
2,VAR,4,63
0,MULTI,1,9
2,VAR,1,9
3,VALUE,1,9
0,MULTI,1,3
2,VAR,1,3
3,VALUE,1,3
0,MULTI,14,33
1,CONTROL,14,33
3,VALUE,3,33
0,MULTI,4,6
3,VALUE,4,6
0,MULTI,4,14
2,VAR,4,14
3,VALUE,4,14
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,2,9
1,CONTROL,2,9
0,MULTI,14,2
2,VAR,14,2
0,MULTI,12,18
1,CONTROL,12,18
0,MULTI,16,11
1,CONTROL,12,11
2,VAR,2,11
3,VALUE,3,11
0,MULTI,11,17
2,VAR,10,17
3,VALUE,11,17
0,MULTI,136,26
1,CONTROL,136,26
3,VALUE,12,26
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,6,22
2,VAR,6,22
3,VALUE,6,22
0,MULTI,2,8
3,VALUE,2,8
0,MULTI,2,2
2,VAR,2,2
3,VALUE,2,2
0,MULTI,76,41
1,CONTROL,69,41
2,VAR,7,41
3,VALUE,27,41
0,MULTI,42,101
1,CONTROL,17,101
2,VAR,25,101
3,VALUE,31,101
0,MULTI,3,1
1,CONTROL,3,1
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,6,86
1,CONTROL,4,86
3,VALUE,3,86
0,MULTI,10,0
3,VALUE,10,0
0,MULTI,4,64
3,VALUE,4,64
0,MULTI,1,2
2,VAR,1,2
0,MULTI,3,6
3,VALUE,3,6
0,MULTI,13,26
1,CONTROL,6,26
2,VAR,5,26
3,VALUE,6,26
0,MULTI,2,5
3,VALUE,2,5
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,10,2
1,CONTROL,10,2
0,MULTI,4,14
1,CONTROL,4,14
0,MULTI,8,4
1,CONTROL,8,4
0,MULTI,5,7
1,CONTROL,5,7
0,MULTI,1,16
1,CONTROL,1,16
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,30,63
1,CONTROL,20,63
2,VAR,6,63
3,VALUE,18,63
0,MULTI,2,16
2,VAR,2,16
3,VALUE,1,16
0,MULTI,8,2
1,CONTROL,8,2
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,9,2
1,CONTROL,9,2
0,MULTI,2,1
3,VALUE,2,1
0,MULTI,42,10
2,VAR,3,10
3,VALUE,42,10
0,MULTI,47,21
1,CONTROL,40,21
2,VAR,1,21
3,VALUE,11,21
0,MULTI,1,26
2,VAR,1,26
0,MULTI,6,8
1,CONTROL,6,8
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,1,2
1,CONTROL,1,2
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,4,7
1,CONTROL,2,7
2,VAR,2,7
3,VALUE,1,7
0,MULTI,40,59
1,CONTROL,26,59
2,VAR,13,59
3,VALUE,17,59
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,45,10
1,CONTROL,35,10
2,VAR,7,10
3,VALUE,9,10
0,MULTI,1,0
2,VAR,1,0
3,VALUE,1,0
0,MULTI,1,18
2,VAR,1,18
3,VALUE,1,18
0,MULTI,8,5
3,VALUE,8,5
0,MULTI,4,2
1,CONTROL,4,2
3,VALUE,4,2
0,MULTI,19,35
1,CONTROL,14,35
2,VAR,3,35
3,VALUE,8,35
0,MULTI,22,786
2,VAR,22,786
3,VALUE,15,786
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,2,11
3,VALUE,2,11
0,MULTI,1,3
2,VAR,1,3
3,VALUE,1,3
0,MULTI,158,113
1,CONTROL,154,113
2,VAR,4,113
3,VALUE,10,113
0,MULTI,49,31
1,CONTROL,46,31
3,VALUE,3,31
0,MULTI,10,8
3,VALUE,10,8
0,MULTI,2,1
1,CONTROL,2,1
0,MULTI,1,52
2,VAR,1,52
3,VALUE,1,52
0,MULTI,10,6
3,VALUE,10,6
0,MULTI,6,4
3,VALUE,6,4
0,MULTI,2,1
3,VALUE,2,1
0,MULTI,6,86
1,CONTROL,4,86
3,VALUE,3,86
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,2,17
2,VAR,2,17
3,VALUE,2,17
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,7,10
1,CONTROL,6,10
3,VALUE,7,10
0,MULTI,58,2
1,CONTROL,58,2
0,MULTI,20,2
1,CONTROL,20,2
0,MULTI,11,10
1,CONTROL,10,10
3,VALUE,2,10
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,239,38
2,VAR,2,38
3,VALUE,239,38
0,MULTI,10,14
1,CONTROL,10,14
0,MULTI,1,8
2,VAR,1,8
3,VALUE,1,8
0,MULTI,1,137
2,VAR,1,137
0,MULTI,3,8
2,VAR,2,8
3,VALUE,2,8
0,MULTI,3,0
2,VAR,3,0
3,VALUE,1,0
0,MULTI,2,2
2,VAR,2,2
3,VALUE,2,2
0,MULTI,44,2
1,CONTROL,44,2
0,MULTI,8,131
2,VAR,6,131
3,VALUE,5,131
0,MULTI,1,13
3,VALUE,1,13
0,MULTI,14,10
3,VALUE,14,10
0,MULTI,1,23
3,VALUE,1,23
0,MULTI,78,5
1,CONTROL,78,5
0,MULTI,4,4
3,VALUE,4,4
0,MULTI,34,12
1,CONTROL,34,12
0,MULTI,16,2
3,VALUE,16,2
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,5,2
3,VALUE,5,2
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,4,5
3,VALUE,4,5
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,1,3
3,VALUE,1,3
0,MULTI,1,226
2,VAR,1,226
3,VALUE,1,226
0,MULTI,30,2
2,VAR,30,2
3,VALUE,28,2
0,MULTI,4,26
2,VAR,3,26
3,VALUE,3,26
0,MULTI,3,4
3,VALUE,3,4
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,7,2
2,VAR,7,2
3,VALUE,6,2
0,MULTI,5,3
1,CONTROL,5,3
3,VALUE,2,3
0,MULTI,7,18
2,VAR,7,18
3,VALUE,7,18
0,MULTI,3,3
3,VALUE,3,3
0,MULTI,26,9
1,CONTROL,19,9
2,VAR,1,9
3,VALUE,7,9
0,MULTI,1,9
2,VAR,1,9
3,VALUE,1,9
0,MULTI,3,1
2,VAR,3,1
3,VALUE,3,1
0,MULTI,7,40
2,VAR,6,40
3,VALUE,7,40
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,8,6
1,CONTROL,8,6
2,VAR,1,6
3,VALUE,2,6
0,MULTI,1,0
2,VAR,1,0
3,VALUE,1,0
0,MULTI,1,47
2,VAR,1,47
3,VALUE,1,47
0,MULTI,28,0
1,CONTROL,28,0
0,MULTI,1,79
2,VAR,1,79
0,MULTI,6,9
3,VALUE,6,9
0,MULTI,26,10
1,CONTROL,24,10
3,VALUE,2,10
0,MULTI,34,11
1,CONTROL,34,11
0,MULTI,3,16
1,CONTROL,3,16
0,MULTI,328,16
1,CONTROL,324,16
3,VALUE,18,16
0,MULTI,1,7
2,VAR,1,7
3,VALUE,1,7
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,2,41
2,VAR,2,41
3,VALUE,1,41
0,MULTI,4,41
2,VAR,3,41
3,VALUE,4,41
0,MULTI,37,6
3,VALUE,37,6
0,MULTI,45,42
1,CONTROL,10,42
2,VAR,5,42
3,VALUE,41,42
0,MULTI,2,103
3,VALUE,2,103
0,MULTI,6,3
1,CONTROL,4,3
3,VALUE,4,3
0,MULTI,6,9
2,VAR,6,9
3,VALUE,6,9
0,MULTI,10,1
1,CONTROL,6,1
3,VALUE,7,1
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,13,2
2,VAR,1,2
3,VALUE,13,2
0,MULTI,1,5
2,VAR,1,5
3,VALUE,1,5
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,2,6
3,VALUE,2,6
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,2,7
2,VAR,2,7
3,VALUE,2,7
0,MULTI,4,6
2,VAR,1,6
3,VALUE,4,6
0,MULTI,13,2
1,CONTROL,13,2
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,18,9
1,CONTROL,3,9
2,VAR,1,9
3,VALUE,17,9
0,MULTI,110,2
1,CONTROL,110,2
0,MULTI,196,2
2,VAR,1,2
3,VALUE,196,2
0,MULTI,1,31
2,VAR,1,31
3,VALUE,1,31
0,MULTI,3,1
1,CONTROL,3,1
0,MULTI,10,8
2,VAR,10,8
3,VALUE,2,8
0,MULTI,95,6
3,VALUE,95,6
0,MULTI,14,28
1,CONTROL,13,28
2,VAR,1,28
3,VALUE,1,28
0,MULTI,86,9
1,CONTROL,84,9
3,VALUE,2,9
0,MULTI,4,4
2,VAR,4,4
0,MULTI,8,8
3,VALUE,8,8
0,MULTI,4,8
2,VAR,3,8
3,VALUE,4,8
0,MULTI,1,7
2,VAR,1,7
3,VALUE,1,7
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,2,27
3,VALUE,2,27
0,MULTI,1,25
2,VAR,1,25
3,VALUE,1,25
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,109,9
1,CONTROL,88,9
3,VALUE,26,9
0,MULTI,22,22
1,CONTROL,22,22
0,MULTI,2,7
3,VALUE,2,7
0,MULTI,50,27
1,CONTROL,50,27
0,MULTI,22,10
1,CONTROL,15,10
2,VAR,4,10
3,VALUE,14,10
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,2,9
1,CONTROL,2,9
0,MULTI,26,19
1,CONTROL,24,19
2,VAR,4,19
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,58,7
1,CONTROL,58,7
0,MULTI,1,6
2,VAR,1,6
0,MULTI,15,32
1,CONTROL,12,32
2,VAR,1,32
3,VALUE,8,32
0,MULTI,71,611
2,VAR,7,611
3,VALUE,71,611
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,9,21
2,VAR,9,21
3,VALUE,9,21
0,MULTI,1,9
2,VAR,1,9
0,MULTI,3,3
3,VALUE,3,3
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,3,3
3,VALUE,3,3
0,MULTI,79,34
1,CONTROL,76,34
3,VALUE,5,34
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,23,22
1,CONTROL,23,22
0,MULTI,1,8
3,VALUE,1,8
0,MULTI,416,11
1,CONTROL,416,11
3,VALUE,26,11
0,MULTI,173,5
1,CONTROL,170,5
3,VALUE,23,5
0,MULTI,6,7
3,VALUE,6,7
0,MULTI,4,7
3,VALUE,4,7
0,MULTI,2,10
2,VAR,2,10
3,VALUE,2,10
0,MULTI,10,7
1,CONTROL,6,7
3,VALUE,6,7
0,MULTI,7,17
2,VAR,1,17
3,VALUE,7,17
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,7,2
3,VALUE,7,2
0,MULTI,74,19
1,CONTROL,66,19
2,VAR,1,19
3,VALUE,7,19
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,14,2
1,CONTROL,14,2
0,MULTI,70,22
1,CONTROL,70,22
0,MULTI,28,34
2,VAR,1,34
3,VALUE,28,34
0,MULTI,2,7
2,VAR,2,7
3,VALUE,2,7
0,MULTI,31,12
1,CONTROL,28,12
3,VALUE,4,12
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,2,111
2,VAR,2,111
3,VALUE,2,111
0,MULTI,36,4
1,CONTROL,33,4
3,VALUE,3,4
0,MULTI,7,48
1,CONTROL,7,48
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,9,25
1,CONTROL,3,25
2,VAR,2,25
3,VALUE,7,25
0,MULTI,2,23
2,VAR,1,23
3,VALUE,2,23
0,MULTI,16,11
1,CONTROL,8,11
2,VAR,1,11
3,VALUE,10,11
0,MULTI,2,4
1,CONTROL,2,4
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,4,4
1,CONTROL,4,4
3,VALUE,4,4
0,MULTI,1,11
3,VALUE,1,11
0,MULTI,3,76
2,VAR,2,76
3,VALUE,3,76
0,MULTI,4,1
3,VALUE,4,1
0,MULTI,37,21
1,CONTROL,36,21
3,VALUE,28,21
0,MULTI,4,76
2,VAR,4,76
3,VALUE,4,76
0,MULTI,6,18
1,CONTROL,6,18
0,MULTI,12,2
1,CONTROL,12,2
0,MULTI,4,17
1,CONTROL,4,17
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,12,1
3,VALUE,12,1
0,MULTI,17,17
2,VAR,17,17
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,4,6
1,CONTROL,1,6
3,VALUE,3,6
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,14,1
1,CONTROL,14,1
0,MULTI,5,79
2,VAR,1,79
3,VALUE,5,79
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,8,8
1,CONTROL,8,8
3,VALUE,3,8
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,1,3
2,VAR,1,3
0,MULTI,6,7
3,VALUE,6,7
0,MULTI,2,93
3,VALUE,2,93
0,MULTI,164,14
3,VALUE,164,14
0,MULTI,26,12
1,CONTROL,4,12
2,VAR,4,12
3,VALUE,22,12
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,10,8
2,VAR,9,8
3,VALUE,2,8
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,6,11
1,CONTROL,6,11
0,MULTI,9,1
1,CONTROL,9,1
0,MULTI,6,11
3,VALUE,6,11
0,MULTI,11,86
2,VAR,11,86
3,VALUE,11,86
0,MULTI,19,5
1,CONTROL,10,5
2,VAR,8,5
3,VALUE,9,5
0,MULTI,1,7
2,VAR,1,7
3,VALUE,1,7
0,MULTI,2,10
3,VALUE,2,10
0,MULTI,5,9
1,CONTROL,1,9
3,VALUE,4,9
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,21,132
1,CONTROL,7,132
2,VAR,14,132
3,VALUE,13,132
0,MULTI,18,27
3,VALUE,18,27
0,MULTI,3,2
1,CONTROL,3,2
0,MULTI,61,10
1,CONTROL,60,10
2,VAR,1,10
0,MULTI,36,2
1,CONTROL,31,2
3,VALUE,8,2
0,MULTI,25,2
2,VAR,2,2
3,VALUE,25,2
0,MULTI,3,2
3,VALUE,3,2
0,MULTI,4,39
3,VALUE,4,39
0,MULTI,12,7
3,VALUE,12,7
0,MULTI,2,9
1,CONTROL,2,9
0,MULTI,8,19
3,VALUE,8,19
0,MULTI,1,40
2,VAR,1,40
3,VALUE,1,40
0,MULTI,37,32
2,VAR,35,32
3,VALUE,37,32
0,MULTI,12,98
2,VAR,10,98
3,VALUE,12,98
0,MULTI,16,9
1,CONTROL,16,9
0,MULTI,15,1
1,CONTROL,13,1
3,VALUE,12,1
0,MULTI,5,5
2,VAR,2,5
3,VALUE,4,5
0,MULTI,8,58
2,VAR,8,58
3,VALUE,8,58
0,MULTI,14,97
2,VAR,14,97
3,VALUE,12,97
0,MULTI,10,2
3,VALUE,10,2
0,MULTI,204,2
1,CONTROL,204,2
0,MULTI,73,9
1,CONTROL,72,9
3,VALUE,7,9
0,MULTI,10,2
3,VALUE,10,2
0,MULTI,3,27
1,CONTROL,1,27
2,VAR,2,27
3,VALUE,2,27
0,MULTI,12,49
1,CONTROL,7,49
2,VAR,3,49
3,VALUE,5,49
0,MULTI,6,3
1,CONTROL,6,3
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,4,2
1,CONTROL,4,2
3,VALUE,2,2
0,MULTI,2,84
3,VALUE,2,84
0,MULTI,41,17
1,CONTROL,36,17
2,VAR,1,17
3,VALUE,6,17
0,MULTI,7,18
1,CONTROL,7,18
0,MULTI,1,22
2,VAR,1,22
3,VALUE,1,22
0,MULTI,7,40
2,VAR,7,40
3,VALUE,7,40
0,MULTI,8,2
3,VALUE,8,2
0,MULTI,203,58
1,CONTROL,28,58
2,VAR,19,58
3,VALUE,179,58
0,MULTI,2,3
2,VAR,2,3
3,VALUE,2,3
0,MULTI,40,2
1,CONTROL,40,2
0,MULTI,3,3
2,VAR,3,3
3,VALUE,3,3
0,MULTI,36,86
1,CONTROL,22,86
2,VAR,14,86
3,VALUE,26,86
0,MULTI,28,17
1,CONTROL,2,17
2,VAR,13,17
3,VALUE,24,17
0,MULTI,28,22
1,CONTROL,28,22
3,VALUE,1,22
0,MULTI,6,23
2,VAR,4,23
3,VALUE,5,23
0,MULTI,1,15
2,VAR,1,15
3,VALUE,1,15
0,MULTI,89,37
1,CONTROL,85,37
2,VAR,3,37
3,VALUE,16,37
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,5,14
1,CONTROL,5,14
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,2,11
1,CONTROL,2,11
3,VALUE,1,11
0,MULTI,1,20
2,VAR,1,20
3,VALUE,1,20
0,MULTI,1,67
3,VALUE,1,67
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,54,9
3,VALUE,54,9
0,MULTI,207,45
1,CONTROL,207,45
0,MULTI,7,8
1,CONTROL,7,8
0,MULTI,1,12
3,VALUE,1,12
0,MULTI,14,0
3,VALUE,14,0
0,MULTI,7,0
3,VALUE,7,0
0,MULTI,1,15
3,VALUE,1,15
0,MULTI,19,8
1,CONTROL,19,8
3,VALUE,3,8
0,MULTI,23,9
1,CONTROL,23,9
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,15,6
1,CONTROL,15,6
0,MULTI,6,2
3,VALUE,6,2
0,MULTI,1,25
2,VAR,1,25
3,VALUE,1,25
0,MULTI,4,39
2,VAR,2,39
3,VALUE,4,39
0,MULTI,8,1
3,VALUE,8,1
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,4,2
2,VAR,4,2
3,VALUE,4,2
0,MULTI,13,14
1,CONTROL,12,14
2,VAR,1,14
3,VALUE,6,14
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,8,2
3,VALUE,8,2
0,MULTI,226,15
3,VALUE,226,15
0,MULTI,13,0
3,VALUE,13,0
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,1,58
2,VAR,1,58
3,VALUE,1,58
0,MULTI,34,13
1,CONTROL,34,13
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,1,1
2,VAR,1,1
0,MULTI,1,14
3,VALUE,1,14
0,MULTI,10,2
3,VALUE,10,2
0,MULTI,5,6
1,CONTROL,5,6
0,MULTI,18,13
3,VALUE,18,13
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,2,4
1,CONTROL,2,4
0,MULTI,2,4
2,VAR,2,4
3,VALUE,2,4
0,MULTI,20,2
3,VALUE,20,2
0,MULTI,93,6
3,VALUE,93,6
0,MULTI,3,9
3,VALUE,3,9
0,MULTI,4,34
2,VAR,4,34
3,VALUE,4,34
0,MULTI,17,16
2,VAR,6,16
3,VALUE,17,16
0,MULTI,30,0
1,CONTROL,26,0
3,VALUE,22,0
0,MULTI,29,26
1,CONTROL,13,26
3,VALUE,16,26
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,3,4
2,VAR,1,4
3,VALUE,3,4
0,MULTI,58,7
3,VALUE,58,7
0,MULTI,1,16
3,VALUE,1,16
0,MULTI,9,15
3,VALUE,9,15
0,MULTI,13,1
2,VAR,11,1
3,VALUE,13,1
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,2,0
2,VAR,2,0
3,VALUE,2,0
0,MULTI,2,7
2,VAR,2,7
3,VALUE,2,7
0,MULTI,4,5
3,VALUE,4,5
0,MULTI,6,2
1,CONTROL,6,2
0,MULTI,27,61
2,VAR,27,61
3,VALUE,27,61
0,MULTI,1,67
2,VAR,1,67
3,VALUE,1,67
0,MULTI,3,69
2,VAR,3,69
3,VALUE,1,69
0,MULTI,4,6
3,VALUE,4,6
0,MULTI,29,1
3,VALUE,29,1
0,MULTI,178,27
3,VALUE,178,27
0,MULTI,2,7
3,VALUE,2,7
0,MULTI,11,32
2,VAR,11,32
3,VALUE,11,32
0,MULTI,1,3
3,VALUE,1,3
0,MULTI,1,1
1,CONTROL,1,1
0,MULTI,1,3
2,VAR,1,3
3,VALUE,1,3
0,MULTI,41,2
1,CONTROL,41,2
0,MULTI,2,6
2,VAR,2,6
3,VALUE,1,6
0,MULTI,27,4
1,CONTROL,27,4
0,MULTI,4,4
3,VALUE,4,4
0,MULTI,11,8
1,CONTROL,8,8
2,VAR,8,8
0,MULTI,59,2
1,CONTROL,59,2
0,MULTI,53,12
3,VALUE,53,12
0,MULTI,1,85
2,VAR,1,85
3,VALUE,1,85
0,MULTI,1,7
2,VAR,1,7
3,VALUE,1,7
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,12,0
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,14,0
3,VALUE,14,0
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,1,33
2,VAR,1,33
3,VALUE,1,33
0,MULTI,1,1
3,VALUE,1,1
0,MULTI,5,1
1,CONTROL,5,1
3,VALUE,5,1
0,MULTI,27,93
1,CONTROL,18,93
2,VAR,5,93
3,VALUE,15,93
0,MULTI,6,14
3,VALUE,6,14
0,MULTI,15,7
1,CONTROL,6,7
2,VAR,1,7
3,VALUE,10,7
0,MULTI,1,26
2,VAR,1,26
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,16,4
1,CONTROL,13,4
2,VAR,2,4
3,VALUE,4,4
0,MULTI,5,15
1,CONTROL,5,15
3,VALUE,3,15
0,MULTI,15,5
3,VALUE,15,5
0,MULTI,20,17
2,VAR,2,17
3,VALUE,20,17
0,MULTI,11,0
1,CONTROL,9,0
3,VALUE,5,0
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,2,5
2,VAR,2,5
3,VALUE,2,5
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,8,6
3,VALUE,8,6
0,MULTI,6,10
1,CONTROL,6,10
0,MULTI,1,12
3,VALUE,1,12
0,MULTI,142,34
1,CONTROL,46,34
3,VALUE,106,34
0,MULTI,47,18
1,CONTROL,42,18
3,VALUE,15,18
0,MULTI,1,1
1,CONTROL,1,1
0,MULTI,4,24
2,VAR,2,24
3,VALUE,4,24
0,MULTI,2,8
1,CONTROL,2,8
0,MULTI,1,6
2,VAR,1,6
3,VALUE,1,6
0,MULTI,3,206
2,VAR,3,206
3,VALUE,3,206
0,MULTI,4,54
2,VAR,2,54
3,VALUE,4,54
0,MULTI,9,0
3,VALUE,9,0
0,MULTI,5,12
2,VAR,5,12
0,MULTI,16,3
1,CONTROL,16,3
0,MULTI,24,0
3,VALUE,24,0
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,8,58
2,VAR,8,58
3,VALUE,8,58
0,MULTI,6,14
2,VAR,2,14
3,VALUE,6,14
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,4,23
3,VALUE,4,23
0,MULTI,1,5
2,VAR,1,5
3,VALUE,1,5
0,MULTI,1,11
2,VAR,1,11
3,VALUE,1,11
0,MULTI,10,0
3,VALUE,10,0
0,MULTI,2,49
2,VAR,2,49
0,MULTI,1,2
