Ordinal,Type,Added,AST
4,AST,34,34
0,MULTI,137,34
1,CONTROL,34,34
2,VAR,51,34
3,VALUE,52,34
5,LINE,24,3
4,AST,3,3
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
3,VALUE,2,2
5,LINE,1,0
5,LINE,4,7
4,AST,7,7
5,LINE,3,2
4,AST,2,2
5,LINE,38,37
4,AST,37,37
5,LINE,9,5
4,AST,5,5
0,MULTI,5,5
3,VALUE,5,5
5,LINE,2,6
4,AST,6,6
0,MULTI,4,6
1,CONTROL,1,6
3,VALUE,3,6
5,LINE,12,7
4,AST,7,7
5,LINE,13,0
5,LINE,18,36
4,AST,36,36
0,MULTI,106,36
1,CONTROL,58,36
2,VAR,20,36
3,VALUE,28,36
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
5,LINE,39,27
4,AST,27,27
0,MULTI,58,27
1,CONTROL,34,27
2,VAR,11,27
3,VALUE,13,27
5,LINE,2,2
4,AST,2,2
5,LINE,4,0
5,LINE,2,2
4,AST,2,2
5,LINE,4,2
4,AST,2,2
0,MULTI,6,2
1,CONTROL,2,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,14,3
4,AST,3,3
0,MULTI,13,3
1,CONTROL,10,3
3,VALUE,3,3
5,LINE,4,0
5,LINE,13,5
4,AST,5,5
5,LINE,10,24
4,AST,24,24
5,LINE,12,15
4,AST,15,15
0,MULTI,190,15
1,CONTROL,15,15
2,VAR,10,15
3,VALUE,165,15
5,LINE,4,1
4,AST,1,1
0,MULTI,2,1
2,VAR,1,1
3,VALUE,1,1
5,LINE,22,10
4,AST,10,10
0,MULTI,3,10
2,VAR,1,10
3,VALUE,2,10
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
0,MULTI,12,2
2,VAR,6,2
3,VALUE,6,2
5,LINE,113,51
4,AST,51,51
5,LINE,2,2
4,AST,2,2
5,LINE,17,8
4,AST,8,8
0,MULTI,26,8
1,CONTROL,8,8
2,VAR,9,8
3,VALUE,9,8
5,LINE,21,26
4,AST,26,26
0,MULTI,64,26
1,CONTROL,18,26
2,VAR,38,26
3,VALUE,8,26
5,LINE,7,0
5,LINE,1,0
5,LINE,3,5
4,AST,5,5
5,LINE,27,18
4,AST,18,18
0,MULTI,66,18
1,CONTROL,32,18
2,VAR,10,18
3,VALUE,24,18
5,LINE,1,1
4,AST,1,1
5,LINE,3,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,3,0
5,LINE,54,231
4,AST,231,231
5,LINE,6,25
4,AST,25,25
0,MULTI,8,25
1,CONTROL,6,25
2,VAR,1,25
3,VALUE,1,25
5,LINE,2,4
4,AST,4,4
0,MULTI,1,4
3,VALUE,1,4
5,LINE,2,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,2,2
4,AST,2,2
0,MULTI,41,2
1,CONTROL,41,2
5,LINE,21,24
4,AST,24,24
5,LINE,13,66
4,AST,66,66
0,MULTI,11,66
1,CONTROL,5,66
2,VAR,3,66
3,VALUE,3,66
5,LINE,17,3
4,AST,3,3
0,MULTI,4,3
1,CONTROL,3,3
3,VALUE,1,3
5,LINE,6,16
4,AST,16,16
0,MULTI,17,16
1,CONTROL,5,16
2,VAR,2,16
3,VALUE,10,16
5,LINE,76,64
4,AST,64,64
0,MULTI,59,64
1,CONTROL,29,64
2,VAR,15,64
3,VALUE,15,64
5,LINE,2,1
4,AST,1,1
5,LINE,46,0
5,LINE,4,6
4,AST,6,6
5,LINE,9,1
4,AST,1,1
5,LINE,16,7
4,AST,7,7
0,MULTI,4,7
3,VALUE,4,7
5,LINE,20,0
5,LINE,16,10
4,AST,10,10
0,MULTI,114,10
1,CONTROL,110,10
2,VAR,2,10
3,VALUE,2,10
5,LINE,3,2
4,AST,2,2
0,MULTI,8,2
1,CONTROL,2,2
3,VALUE,6,2
5,LINE,52,52
4,AST,52,52
0,MULTI,62,52
2,VAR,34,52
3,VALUE,28,52
5,LINE,2,2
4,AST,2,2
5,LINE,9,0
5,LINE,79,0
5,LINE,2,0
5,LINE,6,3
4,AST,3,3
0,MULTI,1,3
1,CONTROL,1,3
5,LINE,2,1
4,AST,1,1
5,LINE,34,11
4,AST,11,11
5,LINE,167,42
4,AST,42,42
0,MULTI,56,42
2,VAR,48,42
3,VALUE,8,42
5,LINE,12,1
4,AST,1,1
5,LINE,13,8
4,AST,8,8
0,MULTI,26,8
1,CONTROL,8,8
2,VAR,12,8
3,VALUE,6,8
5,LINE,14,1
4,AST,1,1
5,LINE,16,0
5,LINE,1,0
5,LINE,2,0
5,LINE,188,170
4,AST,170,170
0,MULTI,619,170
1,CONTROL,168,170
2,VAR,230,170
3,VALUE,221,170
5,LINE,12,4
4,AST,4,4
5,LINE,4,2
4,AST,2,2
5,LINE,42,4
4,AST,4,4
0,MULTI,10,4
2,VAR,4,4
3,VALUE,6,4
5,LINE,68,0
5,LINE,31,20
4,AST,20,20
0,MULTI,20,20
1,CONTROL,6,20
2,VAR,7,20
3,VALUE,7,20
5,LINE,2,0
5,LINE,92,104
4,AST,104,104
5,LINE,2,2
4,AST,2,2
0,MULTI,16,2
3,VALUE,16,2
5,LINE,168,86
4,AST,86,86
0,MULTI,286,86
1,CONTROL,84,86
2,VAR,110,86
3,VALUE,92,86
5,LINE,4,1
4,AST,1,1
5,LINE,4,5
4,AST,5,5
0,MULTI,2,5
1,CONTROL,2,5
5,LINE,162,65
4,AST,65,65
0,MULTI,18,65
1,CONTROL,10,65
2,VAR,6,65
3,VALUE,2,65
5,LINE,34,39
4,AST,39,39
0,MULTI,93,39
1,CONTROL,13,39
2,VAR,34,39
3,VALUE,46,39
5,LINE,1,0
5,LINE,39,18
4,AST,18,18
5,LINE,3,1
4,AST,1,1
5,LINE,9,9
4,AST,9,9
0,MULTI,35,9
1,CONTROL,31,9
3,VALUE,4,9
5,LINE,20,12
4,AST,12,12
0,MULTI,37,12
1,CONTROL,9,12
2,VAR,15,12
3,VALUE,13,12
5,LINE,1,0
5,LINE,4,1
4,AST,1,1
5,LINE,2,1
4,AST,1,1
5,LINE,4,0
5,LINE,4,2
4,AST,2,2
5,LINE,3,3
4,AST,3,3
5,LINE,6,3
4,AST,3,3
0,MULTI,1,3
1,CONTROL,1,3
5,LINE,33,35
4,AST,35,35
0,MULTI,111,35
1,CONTROL,31,35
2,VAR,32,35
3,VALUE,48,35
5,LINE,3,3
4,AST,3,3
0,MULTI,4,3
1,CONTROL,4,3
5,LINE,9,1
4,AST,1,1
5,LINE,2,2
4,AST,2,2
5,LINE,12,12
4,AST,12,12
5,LINE,3,0
5,LINE,10,8
4,AST,8,8
5,LINE,4,2
4,AST,2,2
0,MULTI,7,2
2,VAR,2,2
3,VALUE,5,2
5,LINE,2,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,84,52
4,AST,52,52
0,MULTI,99,52
1,CONTROL,34,52
2,VAR,33,52
3,VALUE,32,52
5,LINE,48,24
4,AST,24,24
0,MULTI,123,24
1,CONTROL,19,24
2,VAR,41,24
3,VALUE,63,24
5,LINE,203,281
4,AST,281,281
0,MULTI,393,281
1,CONTROL,258,281
2,VAR,82,281
3,VALUE,53,281
5,LINE,18,0
5,LINE,33,14
4,AST,14,14
5,LINE,1,1
4,AST,1,1
5,LINE,4,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,6,10
4,AST,10,10
5,LINE,4,4
4,AST,4,4
5,LINE,16,0
5,LINE,45,16
4,AST,16,16
0,MULTI,37,16
1,CONTROL,7,16
2,VAR,12,16
3,VALUE,18,16
5,LINE,45,61
4,AST,61,61
5,LINE,4,0
5,LINE,36,40
4,AST,40,40
0,MULTI,96,40
1,CONTROL,40,40
2,VAR,28,40
3,VALUE,28,40
5,LINE,6,5
4,AST,5,5
5,LINE,2,1
4,AST,1,1
5,LINE,1,0
0,MULTI,3,0
3,VALUE,3,0
5,LINE,11,8
4,AST,8,8
5,LINE,14,0
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,3,0
5,LINE,12,8
4,AST,8,8
0,MULTI,4,8
2,VAR,2,8
3,VALUE,2,8
5,LINE,18,10
4,AST,10,10
0,MULTI,18,10
1,CONTROL,6,10
3,VALUE,12,10
5,LINE,6,10
4,AST,10,10
5,LINE,9,6
4,AST,6,6
0,MULTI,20,6
1,CONTROL,6,6
2,VAR,7,6
3,VALUE,7,6
5,LINE,2,0
5,LINE,7,0
0,MULTI,16,0
3,VALUE,16,0
5,LINE,3,3
4,AST,3,3
0,MULTI,2,3
2,VAR,2,3
5,LINE,2,0
0,MULTI,12,0
3,VALUE,12,0
5,LINE,3,0
0,MULTI,3,0
3,VALUE,3,0
5,LINE,10,1
4,AST,1,1
0,MULTI,10,1
2,VAR,5,1
3,VALUE,5,1
5,LINE,2,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,1,1
4,AST,1,1
0,MULTI,1,1
2,VAR,1,1
5,LINE,28,8
4,AST,8,8
0,MULTI,10,8
2,VAR,5,8
3,VALUE,5,8
5,LINE,279,321
4,AST,321,321
0,MULTI,292,321
1,CONTROL,100,321
2,VAR,99,321
3,VALUE,93,321
5,LINE,2,0
5,LINE,1,0
5,LINE,4,4
4,AST,4,4
0,MULTI,8,4
3,VALUE,8,4
5,LINE,51,27
4,AST,27,27
0,MULTI,110,27
1,CONTROL,25,27
2,VAR,27,27
3,VALUE,58,27
5,LINE,45,22
4,AST,22,22
0,MULTI,4,22
2,VAR,2,22
3,VALUE,2,22
5,LINE,15,10
4,AST,10,10
0,MULTI,6,10
3,VALUE,6,10
5,LINE,2,1
4,AST,1,1
5,LINE,6,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
0,MULTI,6,2
3,VALUE,6,2
5,LINE,1,1
4,AST,1,1
0,MULTI,2,1
2,VAR,1,1
3,VALUE,1,1
5,LINE,8,10
4,AST,10,10
5,LINE,8,0
5,LINE,2,2
4,AST,2,2
0,MULTI,1,2
1,CONTROL,1,2
5,LINE,2,2
4,AST,2,2
5,LINE,4,8
4,AST,8,8
0,MULTI,7,8
1,CONTROL,6,8
3,VALUE,1,8
5,LINE,2,2
4,AST,2,2
5,LINE,73,0
5,LINE,11,6
4,AST,6,6
0,MULTI,6,6
1,CONTROL,6,6
5,LINE,4,4
4,AST,4,4
0,MULTI,12,4
2,VAR,4,4
3,VALUE,8,4
5,LINE,43,9
4,AST,9,9
0,MULTI,23,9
2,VAR,6,9
3,VALUE,17,9
5,LINE,13,9
4,AST,9,9
5,LINE,2,2
4,AST,2,2
5,LINE,25,0
5,LINE,2,1
4,AST,1,1
0,MULTI,1,1
3,VALUE,1,1
5,LINE,2,3
4,AST,3,3
5,LINE,17,11
4,AST,11,11
0,MULTI,10,11
1,CONTROL,6,11
2,VAR,2,11
3,VALUE,2,11
5,LINE,2,2
4,AST,2,2
0,MULTI,6,2
1,CONTROL,6,2
5,LINE,6,9
4,AST,9,9
0,MULTI,7,9
1,CONTROL,7,9
5,LINE,2,0
5,LINE,1,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,6,0
5,LINE,24,0
5,LINE,28,16
4,AST,16,16
5,LINE,2,0
5,LINE,12,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,28,9
4,AST,9,9
0,MULTI,40,9
1,CONTROL,9,9
2,VAR,16,9
3,VALUE,15,9
5,LINE,2,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,19,8
4,AST,8,8
0,MULTI,31,8
1,CONTROL,5,8
2,VAR,4,8
3,VALUE,22,8
5,LINE,2,1
4,AST,1,1
5,LINE,7,0
5,LINE,6,0
5,LINE,4,0
5,LINE,32,14
4,AST,14,14
5,LINE,2,0
5,LINE,2,0
5,LINE,7,2
4,AST,2,2
5,LINE,7,4
4,AST,4,4
5,LINE,3,2
4,AST,2,2
5,LINE,8,0
5,LINE,2,0
5,LINE,2,6
4,AST,6,6
0,MULTI,8,6
1,CONTROL,8,6
5,LINE,47,0
5,LINE,28,26
4,AST,26,26
0,MULTI,54,26
1,CONTROL,28,26
2,VAR,14,26
3,VALUE,12,26
5,LINE,6,4
4,AST,4,4
5,LINE,2,2
4,AST,2,2
5,LINE,6,4
4,AST,4,4
5,LINE,8,4
4,AST,4,4
0,MULTI,23,4
1,CONTROL,2,4
3,VALUE,21,4
5,LINE,6,4
4,AST,4,4
5,LINE,16,16
4,AST,16,16
5,LINE,4,7
4,AST,7,7
0,MULTI,7,7
1,CONTROL,7,7
5,LINE,8,0
5,LINE,14,38
4,AST,38,38
0,MULTI,57,38
1,CONTROL,22,38
2,VAR,9,38
3,VALUE,26,38
5,LINE,14,0
5,LINE,15,0
5,LINE,1,0
5,LINE,20,0
5,LINE,13,7
4,AST,7,7
0,MULTI,1,7
3,VALUE,1,7
5,LINE,11,9
4,AST,9,9
0,MULTI,27,9
1,CONTROL,10,9
2,VAR,10,9
3,VALUE,7,9
5,LINE,18,0
5,LINE,7,6
4,AST,6,6
0,MULTI,16,6
1,CONTROL,10,6
2,VAR,3,6
3,VALUE,3,6
5,LINE,19,14
4,AST,14,14
0,MULTI,30,14
1,CONTROL,5,14
2,VAR,10,14
3,VALUE,15,14
5,LINE,4,2
4,AST,2,2
0,MULTI,4,2
3,VALUE,4,2
5,LINE,50,42
4,AST,42,42
0,MULTI,117,42
1,CONTROL,41,42
2,VAR,37,42
3,VALUE,39,42
5,LINE,5,5
4,AST,5,5
0,MULTI,2,5
1,CONTROL,2,5
5,LINE,11,25
4,AST,25,25
0,MULTI,89,25
1,CONTROL,66,25
2,VAR,6,25
3,VALUE,17,25
5,LINE,8,4
4,AST,4,4
0,MULTI,10,4
1,CONTROL,2,4
2,VAR,3,4
3,VALUE,5,4
5,LINE,26,0
5,LINE,73,43
4,AST,43,43
0,MULTI,62,43
1,CONTROL,31,43
2,VAR,16,43
3,VALUE,15,43
5,LINE,26,11
4,AST,11,11
5,LINE,30,0
5,LINE,80,0
5,LINE,7,5
4,AST,5,5
5,LINE,64,2
4,AST,2,2
0,MULTI,25,2
1,CONTROL,2,2
2,VAR,11,2
3,VALUE,12,2
5,LINE,2,0
5,LINE,6,0
5,LINE,1,1
4,AST,1,1
5,LINE,7,2
4,AST,2,2
0,MULTI,4,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,17,8
4,AST,8,8
5,LINE,6,4
4,AST,4,4
5,LINE,2,0
5,LINE,6,0
5,LINE,2,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
0,MULTI,4,2
3,VALUE,4,2
5,LINE,1,0
5,LINE,5,4
4,AST,4,4
5,LINE,6,0
5,LINE,4,2
4,AST,2,2
5,LINE,125,115
4,AST,115,115
0,MULTI,157,115
1,CONTROL,115,115
2,VAR,21,115
3,VALUE,21,115
5,LINE,40,20
4,AST,20,20
0,MULTI,32,20
1,CONTROL,25,20
3,VALUE,7,20
5,LINE,2,4
4,AST,4,4
5,LINE,4,0
5,LINE,3,2
4,AST,2,2
0,MULTI,18,2
2,VAR,2,2
3,VALUE,16,2
5,LINE,21,0
0,MULTI,32,0
1,CONTROL,13,0
3,VALUE,19,0
5,LINE,4,0
5,LINE,21,7
4,AST,7,7
0,MULTI,17,7
1,CONTROL,7,7
2,VAR,6,7
3,VALUE,4,7
5,LINE,1,0
5,LINE,189,174
4,AST,174,174
0,MULTI,27,174
1,CONTROL,5,174
2,VAR,14,174
3,VALUE,8,174
5,LINE,1,0
5,LINE,9,7
4,AST,7,7
5,LINE,39,18
4,AST,18,18
5,LINE,2,2
4,AST,2,2
5,LINE,13,7
4,AST,7,7
5,LINE,6,3
4,AST,3,3
0,MULTI,6,3
1,CONTROL,6,3
5,LINE,1,0
5,LINE,2,0
5,LINE,2,0
5,LINE,6,4
4,AST,4,4
5,LINE,9,5
4,AST,5,5
0,MULTI,46,5
1,CONTROL,46,5
5,LINE,10,7
4,AST,7,7
0,MULTI,27,7
1,CONTROL,7,7
2,VAR,9,7
3,VALUE,11,7
5,LINE,60,41
4,AST,41,41
5,LINE,2,2
4,AST,2,2
0,MULTI,1,2
3,VALUE,1,2
5,LINE,3,2
4,AST,2,2
5,LINE,3,10
4,AST,10,10
0,MULTI,28,10
1,CONTROL,10,10
2,VAR,8,10
3,VALUE,10,10
5,LINE,8,1
4,AST,1,1
5,LINE,3,0
0,MULTI,2,0
2,VAR,1,0
3,VALUE,1,0
5,LINE,1,0
5,LINE,5,0
5,LINE,4,4
4,AST,4,4
0,MULTI,6,4
2,VAR,2,4
3,VALUE,4,4
5,LINE,2,2
4,AST,2,2
5,LINE,23,16
4,AST,16,16
0,MULTI,23,16
1,CONTROL,10,16
2,VAR,3,16
3,VALUE,10,16
5,LINE,10,7
4,AST,7,7
0,MULTI,16,7
1,CONTROL,1,7
2,VAR,7,7
3,VALUE,8,7
5,LINE,4,2
4,AST,2,2
5,LINE,42,35
4,AST,35,35
5,LINE,2,2
4,AST,2,2
5,LINE,3,2
4,AST,2,2
0,MULTI,4,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,8,8
4,AST,8,8
5,LINE,3,0
5,LINE,14,6
4,AST,6,6
0,MULTI,72,6
3,VALUE,72,6
5,LINE,1,0
5,LINE,39,18
4,AST,18,18
5,LINE,12,0
5,LINE,5,1
4,AST,1,1
5,LINE,2,0
5,LINE,22,14
4,AST,14,14
0,MULTI,13,14
1,CONTROL,7,14
2,VAR,6,14
5,LINE,2,2
4,AST,2,2
5,LINE,4,3
4,AST,3,3
5,LINE,141,90
4,AST,90,90
5,LINE,16,19
4,AST,19,19
5,LINE,7,4
4,AST,4,4
0,MULTI,21,4
1,CONTROL,16,4
2,VAR,3,4
3,VALUE,2,4
5,LINE,13,2
4,AST,2,2
0,MULTI,8,2
1,CONTROL,2,2
2,VAR,2,2
3,VALUE,4,2
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
3,VALUE,2,2
5,LINE,2,1
4,AST,1,1
5,LINE,3,5
4,AST,5,5
5,LINE,18,11
4,AST,11,11
0,MULTI,31,11
2,VAR,9,11
3,VALUE,22,11
5,LINE,3,0
5,LINE,4,4
4,AST,4,4
5,LINE,2,0
5,LINE,8,2
4,AST,2,2
5,LINE,7,3
4,AST,3,3
0,MULTI,7,3
3,VALUE,7,3
5,LINE,22,16
4,AST,16,16
5,LINE,71,37
4,AST,37,37
5,LINE,2,4
4,AST,4,4
5,LINE,2,0
5,LINE,31,19
4,AST,19,19
5,LINE,13,2
4,AST,2,2
0,MULTI,6,2
1,CONTROL,2,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,9,3
4,AST,3,3
0,MULTI,12,3
1,CONTROL,6,3
2,VAR,4,3
3,VALUE,2,3
5,LINE,4,0
5,LINE,8,0
5,LINE,50,40
4,AST,40,40
5,LINE,38,22
4,AST,22,22
0,MULTI,65,22
1,CONTROL,15,22
2,VAR,26,22
3,VALUE,24,22
5,LINE,11,10
4,AST,10,10
5,LINE,15,9
4,AST,9,9
0,MULTI,21,9
1,CONTROL,4,9
2,VAR,8,9
3,VALUE,9,9
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
2,VAR,2,2
5,LINE,128,0
5,LINE,2,2
4,AST,2,2
5,LINE,5,0
5,LINE,13,5
4,AST,5,5
5,LINE,17,14
4,AST,14,14
0,MULTI,4,14
1,CONTROL,1,14
3,VALUE,3,14
5,LINE,13,12
4,AST,12,12
5,LINE,22,11
4,AST,11,11
0,MULTI,3,11
3,VALUE,3,11
5,LINE,2,2
4,AST,2,2
5,LINE,8,6
4,AST,6,6
0,MULTI,4,6
3,VALUE,4,6
5,LINE,14,0
5,LINE,2,2
4,AST,2,2
5,LINE,4,0
5,LINE,4,0
5,LINE,7,2
4,AST,2,2
0,MULTI,7,2
3,VALUE,7,2
5,LINE,21,0
5,LINE,19,0
5,LINE,32,35
4,AST,35,35
0,MULTI,1,35
3,VALUE,1,35
5,LINE,2,0
5,LINE,6,3
4,AST,3,3
5,LINE,2,2
4,AST,2,2
5,LINE,4,0
5,LINE,2,2
4,AST,2,2
5,LINE,35,17
4,AST,17,17
5,LINE,4,2
4,AST,2,2
0,MULTI,4,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,1,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,6,6
4,AST,6,6
0,MULTI,8,6
2,VAR,4,6
3,VALUE,4,6
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,4,0
5,LINE,9,24
4,AST,24,24
0,MULTI,8,24
1,CONTROL,4,24
2,VAR,3,24
3,VALUE,1,24
5,LINE,16,16
4,AST,16,16
5,LINE,2,1
4,AST,1,1
5,LINE,185,45
4,AST,45,45
5,LINE,29,19
4,AST,19,19
0,MULTI,89,19
1,CONTROL,21,19
2,VAR,28,19
3,VALUE,40,19
5,LINE,3,0
5,LINE,16,2
4,AST,2,2
0,MULTI,4,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,26,0
5,LINE,4,2
4,AST,2,2
5,LINE,4,2
4,AST,2,2
5,LINE,5,1
4,AST,1,1
0,MULTI,4,1
2,VAR,2,1
3,VALUE,2,1
5,LINE,16,6
4,AST,6,6
0,MULTI,24,6
1,CONTROL,6,6
2,VAR,9,6
3,VALUE,9,6
5,LINE,12,0
5,LINE,13,12
4,AST,12,12
5,LINE,4,2
4,AST,2,2
0,MULTI,3,2
3,VALUE,3,2
5,LINE,59,26
4,AST,26,26
5,LINE,29,32
4,AST,32,32
0,MULTI,55,32
1,CONTROL,26,32
2,VAR,10,32
3,VALUE,19,32
5,LINE,50,0
5,LINE,2,2
4,AST,2,2
5,LINE,81,58
4,AST,58,58
5,LINE,791,0
5,LINE,8,9
4,AST,9,9
0,MULTI,2,9
2,VAR,1,9
3,VALUE,1,9
5,LINE,50,0
5,LINE,4,2
4,AST,2,2
5,LINE,9,4
4,AST,4,4
5,LINE,12,0
5,LINE,12,7
4,AST,7,7
5,LINE,25,16
4,AST,16,16
0,MULTI,21,16
1,CONTROL,5,16
2,VAR,11,16
3,VALUE,5,16
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
0,MULTI,4,2
3,VALUE,4,2
5,LINE,40,0
5,LINE,2,0
5,LINE,1,0
5,LINE,4,2
4,AST,2,2
0,MULTI,9,2
2,VAR,4,2
3,VALUE,5,2
5,LINE,62,62
4,AST,62,62
5,LINE,5,0
0,MULTI,2,0
2,VAR,1,0
3,VALUE,1,0
5,LINE,16,12
4,AST,12,12
0,MULTI,23,12
1,CONTROL,5,12
2,VAR,8,12
3,VALUE,10,12
5,LINE,73,159
4,AST,159,159
0,MULTI,273,159
1,CONTROL,43,159
2,VAR,108,159
3,VALUE,122,159
5,LINE,28,0
5,LINE,10,5
4,AST,5,5
0,MULTI,1,5
1,CONTROL,1,5
5,LINE,2,0
5,LINE,40,36
4,AST,36,36
0,MULTI,106,36
1,CONTROL,10,36
2,VAR,10,36
3,VALUE,86,36
5,LINE,5,1
4,AST,1,1
5,LINE,12,14
4,AST,14,14
5,LINE,9,0
5,LINE,86,72
4,AST,72,72
5,LINE,12,4
4,AST,4,4
0,MULTI,2,4
3,VALUE,2,4
5,LINE,16,11
4,AST,11,11
0,MULTI,17,11
1,CONTROL,7,11
2,VAR,4,11
3,VALUE,6,11
5,LINE,71,47
4,AST,47,47
5,LINE,30,16
4,AST,16,16
5,LINE,5,3
4,AST,3,3
0,MULTI,16,3
2,VAR,10,3
3,VALUE,6,3
5,LINE,1,1
4,AST,1,1
5,LINE,1,1
4,AST,1,1
0,MULTI,3,1
2,VAR,3,1
5,LINE,2,2
4,AST,2,2
5,LINE,30,21
4,AST,21,21
0,MULTI,275,21
1,CONTROL,110,21
2,VAR,20,21
3,VALUE,145,21
5,LINE,3,3
4,AST,3,3
0,MULTI,22,3
1,CONTROL,7,3
3,VALUE,15,3
5,LINE,31,8
4,AST,8,8
5,LINE,14,3
4,AST,3,3
0,MULTI,14,3
1,CONTROL,3,3
2,VAR,5,3
3,VALUE,6,3
5,LINE,6,4
4,AST,4,4
5,LINE,2,0
5,LINE,61,0
5,LINE,2,0
5,LINE,59,69
4,AST,69,69
0,MULTI,16,69
2,VAR,8,69
3,VALUE,8,69
5,LINE,3,0
5,LINE,2,0
5,LINE,9,11
4,AST,11,11
5,LINE,9,4
4,AST,4,4
0,MULTI,12,4
2,VAR,6,4
3,VALUE,6,4
5,LINE,49,54
4,AST,54,54
5,LINE,1,0
5,LINE,24,5
4,AST,5,5
0,MULTI,5,5
2,VAR,2,5
3,VALUE,3,5
5,LINE,16,0
5,LINE,26,13
4,AST,13,13
0,MULTI,41,13
1,CONTROL,13,13
2,VAR,14,13
3,VALUE,14,13
5,LINE,2,0
5,LINE,322,78
4,AST,78,78
5,LINE,1,0
5,LINE,48,19
4,AST,19,19
0,MULTI,67,19
1,CONTROL,14,19
2,VAR,18,19
3,VALUE,35,19
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
5,LINE,4,0
5,LINE,3,2
4,AST,2,2
0,MULTI,2,2
1,CONTROL,2,2
5,LINE,2,1
4,AST,1,1
0,MULTI,2,1
3,VALUE,2,1
5,LINE,35,15
4,AST,15,15
5,LINE,130,0
5,LINE,34,22
4,AST,22,22
0,MULTI,77,22
1,CONTROL,22,22
2,VAR,25,22
3,VALUE,30,22
5,LINE,2,0
0,MULTI,62,0
3,VALUE,62,0
5,LINE,55,11
4,AST,11,11
0,MULTI,17,11
1,CONTROL,7,11
2,VAR,4,11
3,VALUE,6,11
5,LINE,2,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,2,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,6,0
5,LINE,6,4
4,AST,4,4
0,MULTI,2,4
1,CONTROL,2,4
5,LINE,5,2
4,AST,2,2
0,MULTI,60,2
1,CONTROL,28,2
3,VALUE,32,2
5,LINE,1,0
5,LINE,12,6
4,AST,6,6
0,MULTI,5,6
3,VALUE,5,6
5,LINE,16,0
5,LINE,56,30
4,AST,30,30
0,MULTI,32,30
1,CONTROL,10,30
2,VAR,11,30
3,VALUE,11,30
5,LINE,34,86
4,AST,86,86
0,MULTI,86,86
1,CONTROL,86,86
5,LINE,1,0
5,LINE,3,1
4,AST,1,1
0,MULTI,13,1
3,VALUE,13,1
5,LINE,21,17
4,AST,17,17
5,LINE,1,0
5,LINE,4,2
4,AST,2,2
5,LINE,15,8
4,AST,8,8
0,MULTI,43,8
1,CONTROL,16,8
2,VAR,12,8
3,VALUE,15,8
5,LINE,2,0
5,LINE,33,6
4,AST,6,6
5,LINE,14,2
4,AST,2,2
5,LINE,27,10
4,AST,10,10
5,LINE,16,4
4,AST,4,4
5,LINE,20,4
4,AST,4,4
0,MULTI,11,4
1,CONTROL,4,4
2,VAR,3,4
3,VALUE,4,4
5,LINE,2,2
4,AST,2,2
5,LINE,4,3
4,AST,3,3
5,LINE,3,2
4,AST,2,2
5,LINE,1,1
4,AST,1,1
5,LINE,2,2
4,AST,2,2
0,MULTI,4,2
3,VALUE,4,2
5,LINE,1,3
4,AST,3,3
5,LINE,8,0
5,LINE,15,0
5,LINE,58,0
5,LINE,10,8
4,AST,8,8
0,MULTI,25,8
1,CONTROL,8,8
2,VAR,8,8
3,VALUE,9,8
5,LINE,2,4
4,AST,4,4
0,MULTI,2,4
3,VALUE,2,4
5,LINE,1,0
5,LINE,9,4
4,AST,4,4
5,LINE,2,3
4,AST,3,3
0,MULTI,1,3
1,CONTROL,1,3
5,LINE,14,24
4,AST,24,24
0,MULTI,40,24
1,CONTROL,24,24
2,VAR,8,24
3,VALUE,8,24
5,LINE,2,0
5,LINE,1,1
4,AST,1,1
5,LINE,2,0
5,LINE,25,0
5,LINE,3,3
4,AST,3,3
